stock_code,date,avg_score,sentiment_std,positive_ratio,negative_ratio,avg_intensity,comment_count,sentiment_net
000002,2025-02-01,0.0042662897050225485,0.8215001267844455,0.4666666666666667,0.5333333333333333,0.7760581064419563,90,-0.06666666666666665
000002,2025-02-02,-0.008040130956143868,0.8309220545724323,0.5203252032520326,0.4796747967479675,0.7798148837788561,123,0.040650406504065095
000002,2025-02-03,-0.1012710100562355,0.8069829284732808,0.44651162790697674,0.5534883720930233,0.7660722205049878,215,-0.10697674418604652
000002,2025-02-04,0.04379641596103781,0.8214488227074835,0.5235849056603774,0.47641509433962265,0.7786397058124114,212,0.04716981132075476
000002,2025-02-05,-0.09428919205683205,0.7995172760980251,0.4507845934379458,0.5492154065620543,0.7516793757283492,701,-0.09843081312410845
000002,2025-02-06,-0.04820498034755871,0.8086849220867448,0.48349514563106794,0.516504854368932,0.7573466375881571,515,-0.033009708737864074
000002,2025-02-07,0.08036254521320882,0.8040050349529377,0.5502958579881657,0.44970414201183434,0.7540937994867521,507,0.10059171597633138
000002,2025-02-08,-0.045726221319290425,0.7820474777790314,0.47668393782383417,0.5233160621761658,0.735167261517071,193,-0.046632124352331605
000002,2025-02-09,0.1551485788403219,0.8220745245463529,0.5903614457831325,0.40963855421686746,0.7930934426451175,166,0.1807228915662651
000002,2025-02-10,0.029245329464802714,0.8079834708647673,0.5377697841726619,0.46223021582733814,0.7585916128506573,556,0.07553956834532372
000002,2025-02-11,-0.07699855828684464,0.8296338636432642,0.4672131147540984,0.5327868852459017,0.7864715471119452,610,-0.0655737704918033
000002,2025-02-12,0.07266692755443648,0.8122272310617906,0.5473441108545035,0.45265588914549654,0.7676072592364568,1732,0.09468822170900698
000002,2025-02-13,0.03760568128850226,0.8098609333544676,0.5280122793553338,0.47198772064466615,0.7613068235716585,1303,0.05602455871066764
000002,2025-02-14,0.07187515705233032,0.7928975468767471,0.5616942909760589,0.43830570902394106,0.7382993314223978,543,0.12338858195211788
000002,2025-02-15,0.17261120801367724,0.7737545191989034,0.609375,0.390625,0.7351210230922334,128,0.21875
000002,2025-02-16,0.12220765045300747,0.7944612775746777,0.5703703703703704,0.42962962962962964,0.7546312671409127,135,0.14074074074074078
000002,2025-02-17,-0.031082871810860606,0.812526114969408,0.4747252747252747,0.5252747252747253,0.7603587360333671,455,-0.05054945054945059
000002,2025-02-18,0.046998482173818884,0.8107831462980002,0.5473098330241187,0.45269016697588127,0.7595102409576778,539,0.09461966604823746
000002,2025-02-19,0.11544490857302567,0.8096539924977136,0.5789473684210527,0.42105263157894735,0.7723053408708278,456,0.1578947368421053
000002,2025-02-20,-0.05222196387791294,0.8056628153173463,0.48705882352941177,0.5129411764705882,0.75438086225165,425,-0.025882352941176467
000002,2025-02-21,0.05498931712065308,0.8170958697922994,0.5249221183800623,0.4750778816199377,0.770566846555974,642,0.049844236760124616
000002,2025-02-22,0.13861631560301402,0.7807427238363059,0.5567765567765568,0.4432234432234432,0.7363817653266522,273,0.1135531135531136
000002,2025-02-23,0.03600254301969433,0.784954802542142,0.5212765957446809,0.4787234042553192,0.7230330397137453,188,0.04255319148936171
000002,2025-02-24,-0.012012528839568755,0.7984818231886373,0.4980694980694981,0.5019305019305019,0.747633433646705,518,-0.0038610038610038533
000002,2025-02-25,0.012386501880107625,0.784276414194098,0.5365079365079365,0.4634920634920635,0.7207759698946213,315,0.07301587301587298
000002,2025-02-26,0.02839824604662038,0.8063685865346797,0.5397489539748954,0.4602510460251046,0.7483816053230017,239,0.07949790794979084
000002,2025-02-27,-0.0678479592952499,0.8129730623730519,0.46875,0.53125,0.7608380865412983,256,-0.0625
000002,2025-02-28,-0.050547992873278394,0.825030087086832,0.46421267893660534,0.5357873210633947,0.7780933718955652,489,-0.07157464212678932
000069,2025-02-01,0.04541118859612782,0.7406244718056778,0.5714285714285714,0.42857142857142855,0.623823615148597,7,0.14285714285714285
000069,2025-02-02,0.3005903819575906,0.815095495826293,0.6666666666666666,0.3333333333333333,0.7703895180796584,6,0.3333333333333333
000069,2025-02-03,0.04689294600393623,0.9042234204009048,0.6,0.4,0.8241287454264239,10,0.19999999999999996
000069,2025-02-04,-0.38841454513021745,0.61036335427768,0.25,0.75,0.5705163908714894,4,-0.5
000069,2025-02-05,-0.07379877481481902,0.8536394676496504,0.5161290322580645,0.4838709677419355,0.8125131659701677,31,0.032258064516129004
000069,2025-02-06,-0.24352220857955134,0.7727549117942342,0.4090909090909091,0.5909090909090909,0.7570417743025412,44,-0.18181818181818182
000069,2025-02-07,0.18545530186685058,0.8803223488597915,0.5862068965517241,0.41379310344827586,0.8648089267542297,29,0.17241379310344823
000069,2025-02-08,0.26025357842445374,0.0,1.0,0.0,0.26025357842445374,1,1.0
000069,2025-02-09,-0.05000753351487219,1.02026718872089,0.5,0.5,0.8792588675860316,4,0.0
000069,2025-02-10,0.38607869752804225,0.7173981649134838,0.7391304347826086,0.2608695652173913,0.7454644463394525,46,0.47826086956521735
000069,2025-02-11,-0.3477481042028335,0.7759546298827504,0.3018867924528302,0.6981132075471698,0.8018356107344482,53,-0.3962264150943396
000069,2025-02-12,0.17249879223079637,0.7792808232774046,0.6307692307692307,0.36923076923076925,0.7443776164132242,65,0.2615384615384615
000069,2025-02-13,0.1409953825807731,0.7752268437590363,0.6571428571428571,0.34285714285714286,0.7301250414823048,35,0.3142857142857143
000069,2025-02-14,0.0235572441277327,0.8116913325401283,0.5,0.5,0.7593523209769046,40,0.0
