post_id,comment_content,comment_like,comment_date,comment_time,sub_comment
94,大哥快乐,0,2025-02-28,21:19,0
96,故事总有讲完的时候，价值才是永恒的投资主题！,0,2025-03-03,14:25,0
96,下周北京版块大戏登场！,0,2025-03-01,09:06,0
98,,0,2025-02-28,14:41,0
109,题材股破灭 今天神酒 国贸还是不肯让利于民啊,0,2025-02-28,11:36,0
112,@N新京 大名城涨停猫就把我拉黑了。,0,2025-02-28,10:25,0
116,有点测试摸低资金的味道 可惜时间节点不对 今天周5大盘形式不秒 韭菜修身养性 烦恼留给主力 开开心心放假,1,2025-02-28,14:23,0
116,只聊天不关心股价波动！波动影响情绪,0,2025-02-28,17:43,1
116,敌不动 我不动 风吹草动见牛羊,1,2025-02-28,13:29,0
116,心不动国贸不动,1,2025-02-28,14:03,1
116,,0,2025-02-28,11:57,0
120,有问题吗？上七条均线之上不需一个板的距离,0,2025-02-27,20:39,0
125,你是大股东吗？,0,2025-02-27,14:29,0
132,咱做的大名城又俩板了，上次国贸涨起后大名城才涨的，这次大名城先涨起来了。 @N新京,0,2025-02-27,12:15,0
132,少量参与也只赚毛毛钱发不了财,0,2025-02-27,20:38,1
132,大名城大涨慢慢减仓，买入不涨或下跌的中国国贸和保税科技，有赚的差价马上就拿下。中国国贸和保税科技大名城过去现在到将来都会重复大涨回调下跌的过程，一波操作都大赚，不是你看到的渣渣。,1,2025-02-27,16:00,1
136,十年国贸 磨我心智 磨我贪欲 磨我心态 谁胜谁败,0,2025-02-27,10:01,0
136,00年911 15年逃顶摸低国贸 对国贸期望太高了 可惜不争气 没的办法 苦啊,1,2025-02-27,11:15,1
136,你们个个都是十几年国贸中心的见证者，我发现才三年多，缘起北京冬奥会,0,2025-02-27,10:50,1
136,命运 轮回 苍天饶过谁,0,2025-02-27,09:54,0
136,逆天行事 天必灭之,0,2025-02-27,09:25,0
136,天要腰斩中国国贸，中国国贸必定腰斩再腰斩！,0,2025-02-27,09:36,1
