post_id,comment_content,comment_like,comment_date,comment_time,sub_comment
1204,图片评论,0,2025-03-02,20:00,0
1204,灵鸽科技 25号发减持，然后连续涨停两天。,0,2025-03-02,19:33,0
1204,减持6万股？摆明骗筹码！大家别跑！按兵不动！,1,2025-03-02,19:19,0
1204,386万股，瞪眼看清楚,1,2025-03-02,19:40,1
1204,还不卖吗？高管都打算减持了……5月份大额减持………！,0,2025-03-02,17:07,0
1204,这个股票每天成交几千万股。,0,2025-03-02,17:46,1
1204,谢谢披露,0,2025-03-02,15:29,0
1204,毎场牛市的山顶中都会出现股东减持，到在顶部更多的股东是全清仓走人。希望各自看好钱包,0,2025-03-01,23:40,0
1204,年限几百万的高管们都想要改善生活，股民们只能割肉集资捐款帮助了。,1,2025-03-01,13:36,0
1204,移为通信曾经暴跌超过腰斩之后照样公告减持，且之前高位刚刚减持完毕。,0,2025-03-01,10:57,0
1204,"减持说明是大牛市来了，这是自然规律。你买股后也是要卖掉的，原始股东拿了那么多年也想要卖，同股同权。熊市中你看谁减持？
只有接受现实，才能更淡定面对牛市中的减持。",3,2025-03-01,09:38,0
1204,人才,0,2025-03-01,23:16,1
1204,你是个好人,0,2025-03-01,13:33,1
1204,主力做个t，再发一个预告减持。你看有些人吓得。睡觉睡觉,1,2025-03-01,00:33,0
1204,能统计一下全市场现有多少家公司在减持期，,0,2025-02-28,22:49,0
1204,5千多家公司还卖不出去？？？,0,2025-02-28,20:53,0
1205,这是减持完了的。公告写的“权益变动时间：2023年7月18日-2025年2月27日”,0,2025-02-28,21:23,0
1206,中微公司不也一直在搞减持嘛，很正常。,0,2025-03-02,13:23,0
1206,这个公司管理层不是一般的垃圾,0,2025-02-28,20:44,0
1207,研报本来就是庄家买来配合割韭菜的，不付钱谁给你写,0,2025-02-28,22:47,0
1208,卖公司呢 真恶心,1,2025-03-02,23:40,0
1208,集中交易方式减持，大哥牛逼,0,2025-03-01,18:08,0
1208,你确定， 28 日没看见有大宗交易，怎么集中交易了,0,2025-03-03,23:48,1
1208,这家管理层一直都在卖公司,1,2025-03-01,17:35,0
1208,三年分红不达标，也可减？,1,2025-02-28,23:39,0
1208,违规可以去举报,0,2025-03-01,00:00,1
1208,砸3个20%他们都挣得流油,1,2025-02-28,23:00,0
1208,都去查查吧，大宗减持不超2%不需要公告,0,2025-02-28,21:44,0
1208,这是上一次公告减持的。这次的还没开始，一个接一个减持,2,2025-02-28,21:32,0
1208,减持完了，可以飞了,1,2025-02-28,21:15,0
1208,集中交易方式减持，占今日成交数量近20%，差不多都是他家卖的。牛。,0,2025-02-28,20:57,0
1208,这是从去年到今年2月27日的减持量，和28日无关，记得仔细看下公告,0,2025-03-01,13:20,1
1208,这是大宗交易，不是竞价交易，估计就是前段时间的大宗,0,2025-03-01,00:00,1
1208,301048,0,2025-02-28,20:35,0
1208,这个时机很好，反正大家都跌惨了,0,2025-02-28,20:11,0
1208,原来前段时间的大宗交易都是他们在减持，不知道是否还要减持，如果完成减持了，那就不重要了！,1,2025-02-28,19:12,0
1208,你是对的，做空它,0,2025-02-28,22:45,1
1208,高管那不算啥，0.5也就2亿不到，还分90天内，每天50亿成交，也就是几分钟的成交额。,0,2025-02-28,22:22,1
1210,减持最多的就是这垃圾股东，只要涨了，这就开始减持,0,2025-03-03,07:56,0
1210,怪不得是菜鸡，首先这个位置高？公司有前景？低位利空是利好，5%以上的股东减持完毕，是为下次减持做准备，是拉升前的准备工作。没发现这个股最近几天跟着大盘走？主力想洗盘，怕被别的资金捡便宜，只能顺势洗，菜鸡们懂了？,0,2025-03-03,00:37,0
1210,就是个垃圾票，涨点就减持，没完没了的减。,0,2025-03-02,11:45,0
1210,这个是2023年7月18日至2025年2月27日期间的，已合规完成减持,2,2025-03-02,07:42,0
1210,"-02-25 股东拟减持:监事会主席2025-03-19至2025-06-18通过集中竞价拟减持小于等于18.00万股,占总股本0.04%
2025-02-25 股东拟减持:副总经理兼董事会秘书2025-03-19至2025-06-18通过集中竞价拟减持小于等于25.00万股,占总股本0.05%",0,2025-03-02,11:41,1
1210,没完没了的减持，MD急买药吃,0,2025-03-01,21:50,0
1210,股东翻来覆去的减持，就说明这家公司真的不值这么多钱，而且还没什么发展前景,0,2025-03-01,17:31,0
1210,这是减持完成后的股权变动公告。,0,2025-03-01,13:39,0
1210,只要有减持股份的公司，一般这家股票彻底玩完。散户只能提前出来。否则必备深套,0,2025-03-01,11:57,0
1210,还是有减持股份的公司一般这个股票彻底玩完。,0,2025-03-01,11:55,0
1210,前几天公告减持的还没开始,0,2025-03-01,00:03,0
1210,大股东家里急需钱治bing，花很多钱都治不好的那种，望大家见谅,12,2025-02-28,22:44,0
1210,大妹子啊，你为了帖子能发出来也是煞费苦心啊，大哥为你点赞,0,2025-02-28,23:33,1
1210,大股东家里急需钱治bing，花很多钱都治不好的那种，望大家见谅,3,2025-02-28,22:38,0
1210,这上面不是写了2月27日权益到期。也就意味着减持2月27日已经结束了，今天下跌跟减持没有关系，庄家拉高让他们减持完毕，现在大盘调整主力继续洗盘，再借公告来影响小散情绪，奈何散户韭菜连个公告也看不明白，所以下周一继续跌。,4,2025-02-28,22:17,0
1210,"-02-25 股东拟减持:监事会主席2025-03-19至2025-06-18通过集中竞价拟减持小于等于18.00万股,占总股本0.04%
2025-02-25 股东拟减持:副总经理兼董事会秘书2025-03-19至2025-06-18通过集中竞价拟减持小于等于25.00万股,占总股本0.05%",0,2025-03-02,11:43,1
1210,怪不知道，苟比玩意，让我今天巨亏出局,0,2025-02-28,22:06,0
1210,今天尾盘砸了一块钱，肯定是这个我13最后一笔砸出了,0,2025-02-28,20:46,0
1210,尾货清仓 今天要公告。,0,2025-03-01,00:03,1
1210,公告权益交易时间截止的2月27日，应该不是这个13干的，应该是一个机构在底部对倒，什么猫腻就要看周一了！,0,2025-02-28,22:17,1
1210,301048,0,2025-02-28,20:35,0
1210,崩溃边缘下跌？,0,2025-02-28,20:30,0
1210,完鸟儿,1,2025-02-28,19:58,0
1210,有的减持不一定是坏事 新股东要股份,0,2025-02-28,19:56,0
1210,扑街太阴了，卖公司,0,2025-02-28,19:48,0
1210,这是之前已经公告，在昨天已经减持完了的,4,2025-02-28,19:32,0
1210,看了，和本次减持没没关系，上次减持是85万股，于九份公告减持完闭，还有一次减持公告是另一位股东，也减持完闭，最近一次减持公告就是张紧，本次上海武岳峰减持705万股，压根就不是一回事，也就是说不到一年时间上海武岳峰减持两次，另外两位股东各减持一次，累计抛售股票合计近一千万股，这么不看好自己的公司？大股东们纷纷抛股票？,0,2025-03-01,07:40,1
1210,从去年开始的，你看一下公告内容就知道了,0,2025-03-01,00:44,1
1210,减持有时也是好事,0,2025-02-28,19:20,0
1210,夺门而出,0,2025-02-28,19:07,0
1210,四必公司,0,2025-02-28,18:37,0
1210,下一份减持公告马上就来,0,2025-02-28,18:37,0
1210,真是服了一涨就是卖公司,1,2025-02-28,18:33,0
1210,股价85不减仓，难道8.5再减持吗？他们最清楚自己公司的价值，,1,2025-02-28,18:25,0
1210,难怪走成这样,1,2025-02-28,18:21,0
1210,买回来？,0,2025-02-28,18:20,0
1210,恨不得让我当总裁是吧,2,2025-02-28,18:20,0
1210,大股东家里急需钱治bing，花很多钱都治不好的那种，望大家见谅,0,2025-02-28,22:39,1
1211,我加了一半仓。,0,2025-02-28,22:51,0
1211,虽然我希望哥们你吃肉，但是下周一大概率还是跌。无论是大盘还是板块，都不足以支撑你赚，所以理性点把,0,2025-02-28,17:10,0
1211,上证大概率跌，科创差不多了～,0,2025-02-28,17:16,1
1213,为何公司股价遥遥落后同类半导体公司，公司高管还频频减持？难道你们自己都对自己公司没有信心吗？,0,2025-02-28,18:43,0
1213,肯定是财务造假,0,2025-02-28,21:06,1
1213,有病吧，小作文,0,2025-02-28,17:29,0
1218,研报本来就是庄家买来配合割韭菜的，不付钱谁给你写,0,2025-02-28,22:48,0
1221,不懂就问，T42是什么,0,2025-02-28,16:54,0
1221,北京君正正在研发的高性能SOC处理器,0,2025-02-28,17:22,1
1221,股价742,0,2025-02-28,17:04,1
