post_id,comment_content,comment_like,comment_date,comment_time,sub_comment
872,天津中科蓝鲸信息技术有限公司,0,2025-03-01,12:49,0
872,最有可能发生1，gpu 2，国产化,0,2025-03-01,12:02,0
872,买什么公司？,0,2025-03-01,02:08,0
872,去年12月买中科曙光2%的公司，2024年年报肯定会出现在10大股东里的,2,2025-03-01,17:29,1
872,其中一个大事,0,2025-02-28,23:59,0
872,确定？,0,2025-02-28,23:47,0
873,必然啊，采购海光的货多了说明订单超预期啊！,0,2025-03-01,00:24,0
873,同进同享！,1,2025-03-01,00:01,0
873,感觉是利好，备货大增,0,2025-02-28,23:47,0
873,当然是利好了。中科曙光买来芯片又不是放在家里的，肯定是有订单才会买了。有了订单就有交易额就有利润了呀。另外还有一个好消息，再过三天就知道12月份是哪一个大咖再买中科曙光了呀，再过几天又他又可以买买剩下的2%了呀。,2,2025-02-28,23:46,0
873,看看是谁卖的,0,2025-03-01,08:17,1
873,兄弟？你这个是什么意思？可以说下嘛？,0,2025-03-01,02:09,1
875,中毛酒光,0,2025-02-28,23:25,0
875,反正都是猪八戒做梦娶媳妇！,0,2025-02-28,22:41,0
877,这个票现在已经跌到年后第一个交易日了，再跌就到年前dp没启动前了，年后买入没走的，在里面蹲算力概念的，都赔了，他跌的比涨的多。散户太可怜了，都是被各种主力以食物为饵引诱进来猎物，进来后自己就变成了食物，所有利好都是为了吸引猎物聚集,0,2025-02-28,23:26,0
880,现在是底部,0,2025-02-28,23:02,0
880,你太年轻了，年前60起来的,0,2025-02-28,23:05,1
880,15元下方可以少量买入,0,2025-02-28,22:58,0
880,此轮的大盘调整出乎大多数人的意外，调整目标位应该在1200点左右,0,2025-03-01,10:59,1
880,15就大盘只剩500点应该可以买到15,0,2025-02-28,23:06,1
881,科技，永无止境，再跌我再加仓,0,2025-03-01,02:13,0
881,曙光在前头！,0,2025-03-01,00:50,0
881,是2025年预计要报销80亿吗，还是指23、24、25合计的,0,2025-02-28,23:51,0
881,中科曙光今年是有故事的，大动作,0,2025-02-28,22:21,0
881,没,0,2025-02-28,21:28,0
881,曙光25年业绩翻倍应该准了,0,2025-02-28,21:00,0
881,左右手互倒套现而已！高速增长期已过了！,0,2025-03-01,10:40,1
881,等下周就知道2%是谁买的了。估计再过几个礼拜，他又要买2%了。这样的话就买成大股东了。,0,2025-02-28,23:48,1
881,说明明年曙光的产量会大幅增加。,0,2025-02-28,20:39,0
882,是海光信息，把其它的都收了吧,0,2025-03-01,02:13,0
882,整合茅子不更好，雄厚的资金加科技实力！做成巨无霸,0,2025-02-28,22:44,0
882,你想得美！它收个毛线球，公司妥妥的变现，持有股份减持几次了收购了什么,0,2025-02-28,20:39,0
886,它才不怕才百分之16都敢减持套现,0,2025-02-28,20:42,0
889,那倒不是，这两天浪潮紫光也跌得很多,0,2025-02-28,19:22,0
889,这波行情，浪潮紫光涨的也多，甚至都板过，对比曙光就拉垮太多了！,0,2025-02-28,19:35,1
890,淡定，为啥我一点感觉没有，就是迷之自信他肯定会涨,1,2025-02-28,19:02,0
890,再上上笔筹码是47卖掉的，估计是永远也不可能买回来了,0,2025-02-28,23:02,1
890,我也迷之淡定，现在3成仓，成本20几，上一笔是63.65减掉的，不跌到63以下就不买回来，就这么三成仓随便上上下下,0,2025-02-28,23:00,1
891,，喜欢网络找存在感,0,2025-02-28,20:43,0
891,A股，易跌难涨，所以钱难赚，中科已经很强势了，尽管这二天走的差,0,2025-02-28,19:00,0
891,我炒股不为赚钱，因为赚钱很难，所以小玩玩，不会重金买股票，只是无聊，小玩玩，赚钱了就是外快,0,2025-02-28,18:59,0
891,一空从来不吹牛，不说假话,0,2025-02-28,18:57,0
891,如果，你重仓买了一只股票套住了，补仓也很难解套，100股跌到位了，一补仓成本就降低了，容易解套,0,2025-02-28,18:53,0
893,去年年底的大宗正是北京思控卖给天津海泰的，去比较一下三季报持仓就能算出来。另外北京思控持股数量不足5%，减持不需要公告,0,2025-03-05,15:10,0
893,牛头不对马嘴。二月才开始减持。控股股东北京中科算源资产管理有限公司计划自2025-02-11起至2025-05-11进行减持，拟减持股数不超过2926万股，占总股本比例不超过2.00%,0,2025-03-01,04:23,0
893,持股5%以上的大股东减持才要公告。你去看三季报里北京思科智控和最新持股数的差别，是不是就是新进股东天津海泰的持股数。,0,2025-03-05,15:07,1
893,你看看这个帖子里面怎么说的。我是没记清楚，这帖子怎么牛头不对马嘴了？,0,2025-03-01,12:29,1
893,中科曙光今年有大动作，有故事,0,2025-02-28,22:35,0
893,我周四拉高时卖的 谢天谢地,0,2025-02-28,22:13,0
893,准备退市了吧，天天跌,0,2025-02-28,21:36,0
893,曙光注定还要腰斩,0,2025-02-28,20:29,0
893,下一波从25元涨到80元，大家做好准备,1,2025-02-28,20:26,0
893,，应该是从十块到八十！,0,2025-02-28,20:53,1
893,做梦呢,0,2025-02-28,20:25,0
893,是从35涨上来的，涨的够多了，预计调整到68元左右,0,2025-02-28,18:54,0
893,你确定25年它有一分钱涨幅吗？减持为套现而已，近几年减持几次了,1,2025-02-28,18:53,0
895,下跌当然是流出，流入就不跌了。说这些数据有啥意义呢,0,2025-02-28,20:52,0
895,华虹半导体28号流入8000千多万。结果还是大跌7%个点。,0,2025-03-01,11:46,1
895,南方都市报：房地产融资协调机制建立以来，为房地产项目建成交付提供了充足稳定的资金保障。数据显示，截至2025年1月22日，贷款金额又增加了5700亿元，房地产“白名单”项目的贷款金额现已达5.6万亿元。推荐400225、400214。,2,2025-02-28,20:12,0
895,这样一看，中科曙光跌的还好，可惜我在里头全仓了，呜呜呜呜呜,0,2025-02-28,18:45,0
895,满仓很被动,0,2025-02-28,19:27,1
895,Ds不光好用 ，还啪啪打脸,0,2025-02-28,19:00,1
898,今天大家都完犊子了，亏好多,0,2025-02-28,19:26,0
899,破位了,0,2025-03-01,09:37,0
899,他买了多少？,0,2025-02-28,19:36,0
899,微信老师说这是勺柄断了,0,2025-02-28,19:30,0
899,找65元的支撑位,0,2025-02-28,18:43,0
899,现在是漏勺形态特征,0,2025-02-28,18:34,0
899,,0,2025-02-28,18:52,1
899,老师这么厉害为什么不自己买？,1,2025-02-28,18:11,0
902,你可别笑了，高开套牢盘把你砸晕,0,2025-02-28,18:22,0
902,就这垃圾，省省吧！,0,2025-02-28,17:54,0
903,只要一大跌，上面就会发丧，开会，死得更快,0,2025-02-28,18:43,0
903,终可输光，流入榜上无名，流出争当第一,1,2025-02-28,17:43,0
903,自从入了它蹲算力，肉没吃到，挨打抢第一，踏马的,0,2025-02-28,18:33,1
903,……,0,2025-02-28,17:38,0
903,192亿。,0,2025-02-28,17:38,0
904,下周会修复后再跌,0,2025-03-01,09:34,0
904,发言只会减慢下跌速度，没有会更加惨烈下跌,0,2025-02-28,22:53,0
904,才一天就坏了，,0,2025-02-28,20:48,0
904,连续两天了79下来的,0,2025-02-28,20:57,1
904,亚太全线跌，与个股无关,0,2025-02-28,18:31,0
904,你看看把你给能的,0,2025-02-28,18:11,0
904,怎么是走坏，走坏了是不是只能跌不能涨了？,0,2025-02-28,18:05,0
907,还有可能过前高吗，丧心病狂的跌,0,2025-02-28,17:27,0
907,,0,2025-02-28,17:26,0
908,我也是,0,2025-02-28,17:29,0
908,给点时间问题不大的,0,2025-02-28,17:23,0
908,有钱没事，因为它确实是核心公司,0,2025-02-28,17:05,0
911,干啥啥不行整人第一名,0,2025-02-28,16:59,0
911,是呀，中国股市这个尿性，谁想长期持有，一般都颗粒无收,0,2025-02-28,16:47,0
915,本轮行情是游资主导的，这是机构票，你让游资怎么拉？！,0,2025-02-28,16:43,0
