post_title,post_view,comment_num,post_url,post_date,post_time,post_author
招行平安兴业银行业务成本，非息收入信用减值占营收% 比对,462,3,"https://guba.eastmoney.com/news,601166,1525669590.html",2025-03-09,17:05,Resources
兴业银行本周融资净偿还1.08亿元，居银行板块第一,138,1,"https://guba.eastmoney.com/news,601166,1525658781.html",2025-03-09,15:06,大眼看两融
奇迹啊，该破产的银行，还能大涨，果然，犹太资本的实力不是盖的。,232,2,"https://guba.eastmoney.com/news,601166,1525652363.html",2025-03-09,13:33,勇敢的金帝敢问天
//@岼静哋寂寞:西创5持有兴业银行1.25亿股，每年分红近1.5亿，相当于半价,351,0,"https://guba.eastmoney.com/news,601166,1525594531.html",2025-03-08,16:36,择莲撕鸡
西创5持有兴业银行1.25亿股，每年分红近1.5亿，相当于半价10元兴业银行股价,570,4,"https://guba.eastmoney.com/news,601166,1525581642.html",2025-03-08,13:25,岼靜哋寂寞
资讯兴业银行：融资余额63.04亿元，创近一年新低（03-07）,160,0,"https://guba.eastmoney.com/news,601166,1525553462.html",2025-03-08,07:37,兴业银行资讯
从银行贷款全仓兴业银行，钱生钱赚快钱,403,5,"https://guba.eastmoney.com/news,601166,1525548291.html",2025-03-08,05:44,大资金散户
资讯科创票据上演“全国首单”竞逐战,696,0,"https://guba.eastmoney.com/news,002142,1525544302.html",2025-03-08,02:55,宁波银行资讯
大家也都去推广一下西创5，让金子发光！！！,309,1,"https://guba.eastmoney.com/news,400119,1525539810.html",2025-03-08,00:37,岼靜哋寂寞
去三板买西创5，间接投资兴业银行！最划算！,272,1,"https://guba.eastmoney.com/news,601166,1525520023.html",2025-03-07,21:55,信不信由你
这个时机买的怎么样今日成交股票：操作原因：,66,0,"https://guba.eastmoney.com/news,601166,1525515697.html",2025-03-07,21:28,股友96y8CE
21.43买入的周一能保本出来吗,425,8,"https://guba.eastmoney.com/news,601166,1525503593.html",2025-03-07,20:22,包容万物一起发财
将追赶招商，值得表扬。,184,1,"https://guba.eastmoney.com/news,601166,1525473817.html",2025-03-07,18:10,木子135315
下周接着涨,192,1,"https://guba.eastmoney.com/news,601166,1525464406.html",2025-03-07,17:35,星辰大海12639
兴业的涨是因为业绩企稳回升，开始走向利润增长的空间，从负增长靠降低拨备覆盖率维持,327,1,"https://guba.eastmoney.com/news,601166,1525462193.html",2025-03-07,17:28,今日股市浮沉录
再次卖出留下的发财,165,1,"https://guba.eastmoney.com/news,601166,1525455257.html",2025-03-07,17:05,股友82070Z55q1
年报应该是不错，此前后看到23到26是可以的,359,3,"https://guba.eastmoney.com/news,601166,1525444881.html",2025-03-07,16:32,基民o17yKy
今天做了个T,151,0,"https://guba.eastmoney.com/news,601166,1525444857.html",2025-03-07,16:32,有远见的明恋山18
这是要向成都银行学习了，向上突破要么提前转股要么强势强赎可转债啊，可以观望态度了,818,10,"https://guba.eastmoney.com/news,601166,1525427637.html",2025-03-07,15:42,田园乌托邦
资讯兴业银行长沙分行助力郴州锂资源产业链集群实现新突破,226,0,"https://guba.eastmoney.com/news,601166,1525419911.html",2025-03-07,15:23,兴业银行资讯
比招商差,143,0,"https://guba.eastmoney.com/news,601166,1525397736.html",2025-03-07,14:51,股民淡定
