post_id,comment_content,comment_like,comment_date,comment_time,sub_comment
167,短期各种指标不支持开涨。虽然翻倍前景明确。可路途曲折,0,2025-03-01,13:24,0
167,去年十月的没这么快能消化,0,2025-03-01,19:53,1
167,30%,0,2025-03-01,09:55,0
168,套死你，这个老韭菜，天天下跌看不到吗？,1,2025-03-05,10:16,0
169,人造市，不健康。,0,2025-03-01,18:47,0
173,破净有什么光荼，我直接脱短裤，江之西的就这样,0,2025-02-28,13:30,0
181,可以，爆涨,0,2025-02-28,10:25,0
181,臭垃圾,0,2025-02-28,09:35,0
181,收益1.44，还跌破净资，奇葩吗？,0,2025-02-28,09:20,0
181,今天继续跌,0,2025-02-28,08:22,0
182,有H股的票我都不碰,0,2025-02-28,08:58,0
182,我反而买H股，蓝筹造假小,0,2025-02-28,09:08,1
182,在我们的股市，业绩就是个屁,0,2025-02-28,08:26,0
183,反对派越多越有道理,0,2025-02-27,21:12,0
183,几年？,1,2025-02-27,19:10,0
183,几天,0,2025-02-27,20:17,1
183,有色一般套住，没几年解不了套,1,2025-02-27,19:02,0
188,23.64深套近5个月！僵尸垃圾,0,2025-02-27,20:22,0
191,一飞冲天,0,2025-02-27,20:42,0
191,破铜烂铁知道什么意思呜？,0,2025-02-27,13:36,0
191,需要黄金，黄金有延展性，导电性，起热低，铜算个毛,1,2025-02-27,13:34,0
191,想疯了,0,2025-02-27,13:08,0
194,跌起来真的很丝滑呀,0,2025-02-27,09:54,0
194,江西子,0,2025-02-27,09:50,0
194,真的是江西老绿,0,2025-02-27,09:39,0
195,净利率低,0,2025-02-27,18:55,0
196,有色的下跌势不可挡,0,2025-02-27,12:11,0
196,已恢复….今早新闻,0,2025-02-27,10:28,0
197,就是僵尸！,0,2025-02-27,13:19,0
199,$江西铜业(SH600362)$ 智利大规模停电影响铜业生产，影响铜大幅度提价，另今年AI人工智能发展，世界各国算力中心的建没，都大幅提升铜的消耗量！今年下半年铜将出现供不应求情况，价格有望创历史新高。,0,2025-02-27,08:18,0
203,白宫在推升铜价，导致进口价格上涨利好国内铜矿企业。,0,2025-02-26,20:58,0
204,$江西铜业(SH600362)$智利大规模停电影响铜业生产，影响铜大幅度提价，另今年AI人工智能发展，世界各国算力中心的建没，都大幅提升铜的消耗量！今年下半年铜将出现供不应求情况，价格有望创历史新高。,0,2025-02-27,08:18,0
204,是不是要大跌了呀今天刚进,0,2025-02-26,20:32,0
204,图片评论,0,2025-02-26,20:41,1
206,低价铜，利好工业,0,2025-02-26,20:43,0
206,怪不得铜期货不涨，这要是老美控制，早过一万五千刀了,1,2025-02-26,19:17,0
212,停电，国外铜矿停电推动上涨,0,2025-02-26,13:40,0
213,膜拜大佬,0,2025-02-26,16:04,0
213,怎么看怎么像要涨的节奏，怎么就要跌到19呢？能给大伙讲讲吗？,0,2025-02-26,15:49,0
213,19 20 21有什么区别吗？当你看到这只股有40以上的话，你觉得这些都不是问题。,0,2025-02-26,15:27,0
213,分批建仓不计较那些，可以。,0,2025-02-26,15:34,1
213,别人20.30都抄了几次底了，还19块。不看成交量？,0,2025-02-26,15:21,0
213,我有我的依据，只是这上面不方便多说。,0,2025-02-26,15:33,1
213,你眼瞎吗,0,2025-02-26,15:08,0
213,，已经反转了好吧,0,2025-02-26,15:15,1
213,去你玛德的苟拉基。,0,2025-02-26,15:10,1
213,心眼不好，看歪斜了看出来的。,0,2025-02-26,14:01,0
213,白吃。不识好歹，有道是忠言逆耳，人啊都喜欢听好听的，容易在甜言蜜语中迷失了自己，人性使然。我一片好心好意，你不领情也就罢了，还恶语相向，以小人之心度君子之腹，真是没修养。,0,2025-02-26,14:15,1
213,哪只眼睛看出来的？,0,2025-02-26,13:41,0
213,……,0,2025-02-26,15:15,1
213,看你也是老股民了，不应该呀，有点可笑。,0,2025-02-26,13:54,1
214,赞同，利元亨,0,2025-02-26,16:46,0
218,,0,2025-02-27,00:28,0
219,已卖,0,2025-02-26,10:49,0
220,去年10月24买的它，还亏15个点，没有任何反弹，快撑不住了,0,2025-02-26,21:14,0
220,没有，但他会不停的涨,0,2025-02-26,10:39,0
220,没有，有天天跌基因,0,2025-02-26,10:38,0
220,有,0,2025-02-26,10:37,0
222,太难了，我还-5%,0,2025-02-26,10:38,0
223,6万股是120多万的钱，很多啊,0,2025-02-26,18:30,0
223,待会它又变绿你又可以重新上车,1,2025-02-26,10:02,0
224,抄底叔抄底的股，都得涨。,0,2025-02-26,09:57,0
224,安心持有，吃肉吃多吃少的问题。,0,2025-03-07,12:38,1
224,你好，请问，还能继续继续涨吗？我-2%，有点担心,0,2025-03-07,12:08,1
224,今天要拉涨停了！,0,2025-02-26,09:53,0
224,几年都没涨停过了，不可能的,0,2025-02-26,10:39,1
224,不可能，不可能，绝对不可能，还欠火候。,0,2025-02-26,09:58,1
225,,0,2025-02-27,00:28,0
227,这样董秘辞了吧，股价跌破净资产多长时间了，公司高管拿着高工资不作为，都应辞退,0,2025-02-28,08:55,0
227,和没说一样,0,2025-02-28,08:14,0
231,23的本还在呢,0,2025-02-26,09:44,0
231,数钱了。,0,2025-02-26,09:36,0
231,你今天可以卖了了，,0,2025-02-26,08:37,0
231,今天就涨，两个点吧,0,2025-02-26,07:37,0
232,这个必须支持,0,2025-02-26,07:36,0
232,买000880潍柴重机,0,2025-02-26,07:08,0
233,江铜集团及外资持股过大，机构不愿进来！,0,2025-02-25,21:58,0
234,等跌到15块才能买了！,0,2025-02-25,22:01,0
234,15有点儿高，一块5差不多,0,2025-02-25,22:05,1
234,科技故事讲完我过来了,0,2025-02-25,19:16,0
