post_title,post_view,comment_num,post_url,post_date,post_time,post_author
资讯多家大中型银行存款利率倒挂 有银行存5年不如存1年,817,0,"https://guba.eastmoney.com/news,601398,1525703808.html",2025-03-09,23:57,工商银行资讯
招商银行本周融资净偿还9553.01万元，居银行板块第二,87,0,"https://guba.eastmoney.com/news,600036,1525657629.html",2025-03-09,15:03,大眼看两融
业务成本非息收入占营收%比对招行29.6%31.8%平安27.4%33.23%,316,2,"https://guba.eastmoney.com/news,600036,1525654992.html",2025-03-09,14:18,Resources
打错代码了，应该是002936。,118,0,"https://guba.eastmoney.com/news,600036,1525653817.html",2025-03-09,13:57,股友6O3906t311
明天。,117,0,"https://guba.eastmoney.com/news,600036,1525653623.html",2025-03-09,13:54,股友6O3906t311
星期一升4、5%,148,1,"https://guba.eastmoney.com/news,600036,1525653406.html",2025-03-09,13:50,股友6O3906t311
东方欲晓，莫道君行早。踏遍青山人未老，风景这边独好。,220,0,"https://guba.eastmoney.com/news,600036,1525646396.html",2025-03-09,11:47,悠闲龙啸
【万亿资金入场】政策日期：3月9日,359,0,"https://guba.eastmoney.com/news,600036,1525635355.html",2025-03-09,09:19,仓山上下店路
银行换中概？,299,3,"https://guba.eastmoney.com/news,600036,1525605411.html",2025-03-08,19:32,机灵的小馒头
目测老招股价能到100,243,0,"https://guba.eastmoney.com/news,600036,1525599407.html",2025-03-08,17:52,股友719y68637T
资讯5年期存款“失宠”？,1202,2,"https://guba.eastmoney.com/news,600036,1525596142.html",2025-03-08,16:59,招商银行资讯
$招商银行(SH600036)$,209,1,"https://guba.eastmoney.com/news,600036,1525575910.html",2025-03-08,11:57,aa15
和格力平安一样右肩见顶,313,6,"https://guba.eastmoney.com/news,600036,1525571096.html",2025-03-08,10:59,踏空选手
资讯招商银行：融资余额63.78亿元，创近一年新低（03-07）,99,0,"https://guba.eastmoney.com/news,600036,1525553156.html",2025-03-08,07:34,招商银行资讯
