stock_code,date,avg_score,sentiment_std,positive_ratio,negative_ratio,avg_intensity,comment_count,sentiment_net
000002,2025-02-01,-0.0665794143441922,0.956626008773179,0.45555555555555555,0.5444444444444444,0.9401166577563547,90,-0.08888888888888885
000002,2025-02-02,-0.11358263209542675,0.9499892937185173,0.43902439024390244,0.5609756097560976,0.9427495491371057,123,-0.12195121951219517
000002,2025-02-03,-0.2539002935170957,0.903194860820653,0.37209302325581395,0.627906976744186,0.9140026776197225,215,-0.2558139534883721
000002,2025-02-04,-0.18671316652724718,0.9284115999895758,0.41509433962264153,0.5849056603773585,0.9268976254181566,212,-0.16981132075471694
000002,2025-02-05,-0.16264862875980435,0.9276723546789181,0.4222539229671897,0.5777460770328102,0.9231812755475616,701,-0.1554921540656205
000002,2025-02-06,-0.0631103983118769,0.9389075034075867,0.46601941747572817,0.5339805825242718,0.9195481370156927,515,-0.06796116504854366
000002,2025-02-07,-0.03507626766109658,0.9461203335504673,0.47731755424063116,0.5226824457593688,0.9263518188413893,507,-0.04536489151873768
000002,2025-02-08,-0.12408562726938721,0.9251077664032931,0.45077720207253885,0.5492227979274611,0.9076740602898811,193,-0.09844559585492224
000002,2025-02-09,0.09866044712372464,0.9363544704087826,0.5481927710843374,0.45180722891566266,0.9200102254718134,166,0.09638554216867473
000002,2025-02-10,-0.02707084989585036,0.9408530812895014,0.48381294964028776,0.5161870503597122,0.9192691206265559,556,-0.03237410071942448
000002,2025-02-11,-0.13055463931745717,0.9449420927084884,0.4344262295081967,0.5655737704918032,0.9369897080308874,610,-0.13114754098360654
000002,2025-02-12,-0.0277838727926107,0.9445104456213285,0.4884526558891455,0.5115473441108545,0.9255124938759389,1732,-0.02309468822170896
000002,2025-02-13,-0.02953575635086138,0.9432210336379702,0.48656945510360705,0.513430544896393,0.9268622872036175,1303,-0.026861089792785897
000002,2025-02-14,0.027721670151293648,0.9454276455767633,0.5046040515653776,0.4953959484346225,0.9259293444063932,543,0.009208103130755096
000002,2025-02-15,0.061680988787117016,0.9273522180453501,0.53125,0.46875,0.8975365891561466,128,0.0625
000002,2025-02-16,0.013210352495810155,0.9550151112914167,0.4962962962962963,0.5037037037037037,0.9356059053403846,135,-0.007407407407407363
000002,2025-02-17,-0.09768594991060976,0.9483358283372524,0.4461538461538462,0.5538461538461539,0.9352605314497431,455,-0.1076923076923077
000002,2025-02-18,0.031479211977921216,0.9509316666653703,0.5157699443413729,0.4842300556586271,0.9369222583953664,539,0.03153988868274582
000002,2025-02-19,0.02092138268237744,0.9527708420251824,0.5153508771929824,0.48464912280701755,0.9349982638850275,456,0.030701754385964897
000002,2025-02-20,-0.10013660239035636,0.9495253028174252,0.44941176470588234,0.5505882352941176,0.9404991102042078,425,-0.10117647058823526
000002,2025-02-21,0.016869482847665797,0.946028767256492,0.5077881619937694,0.49221183800623053,0.928069698145913,642,0.015576323987538887
000002,2025-02-22,0.07432761274309826,0.932920598674053,0.5201465201465202,0.47985347985347987,0.9080281127877082,273,0.040293040293040316
000002,2025-02-23,-0.053566490951014095,0.9376473108586616,0.48936170212765956,0.5106382978723404,0.9145539492834804,188,-0.021276595744680826
000002,2025-02-24,-0.028075408070818278,0.9282190103627596,0.4942084942084942,0.5057915057915058,0.9045903814426082,518,-0.01158301158301156
000002,2025-02-25,-0.028138346931062576,0.9380431507634773,0.48253968253968255,0.5174603174603175,0.9128912680950244,315,-0.03492063492063496
000002,2025-02-26,-0.03481672745253631,0.9653528860645663,0.48535564853556484,0.5146443514644351,0.9525968032661519,239,-0.02928870292887026
000002,2025-02-27,-0.09924526174889792,0.9506060986807483,0.45703125,0.54296875,0.9367978634200753,256,-0.0859375
000002,2025-02-28,-0.058725836870530235,0.9422976502397988,0.46421267893660534,0.5357873210633947,0.9253598762094855,489,-0.07157464212678932
000069,2025-02-01,-0.13533174338564485,1.0539532354622285,0.42857142857142855,0.5714285714285714,0.9847820940415529,7,-0.14285714285714285
000069,2025-02-02,0.11674891288870033,0.9863442144504111,0.5,0.5,0.8667468139883567,6,0.0
000069,2025-02-03,0.34173614484097925,0.9058897716618791,0.7,0.3,0.8912813800227013,10,0.39999999999999997
000069,2025-02-04,-0.500135715504257,0.9994612238655004,0.25,0.75,0.9996637755020856,4,-0.5
000069,2025-02-05,0.02474606621604659,0.9972412879400903,0.5161290322580645,0.4838709677419355,0.9801750461717729,31,0.032258064516129004
000069,2025-02-06,-0.20559335841360074,0.9239624687007115,0.4090909090909091,0.5909090909090909,0.9134393496239103,44,-0.18181818181818182
000069,2025-02-07,0.3091063771350083,0.9592055372960909,0.6551724137931034,0.3448275862068966,0.9917819502708629,29,0.31034482758620685
000069,2025-02-08,0.9964412826811896,0.0,1.0,0.0,0.9964412826811896,1,1.0
000069,2025-02-09,-0.42649284649451147,0.95910893578614,0.25,0.75,0.9250313291959174,4,-0.5
000069,2025-02-10,0.4330960584228824,0.8249677580647323,0.717391304347826,0.2826086956521739,0.9010151024646368,46,0.43478260869565216
000069,2025-02-11,-0.3331941908090469,0.8967694538043326,0.33962264150943394,0.660377358490566,0.925328891914278,53,-0.32075471698113206
000069,2025-02-12,0.163833218101018,0.9341467009983953,0.5846153846153846,0.4153846153846154,0.9248075958604414,65,0.16923076923076924
000069,2025-02-13,0.085364960946494,0.9159140499942967,0.5714285714285714,0.42857142857142855,0.8719733957935595,35,0.14285714285714285
000069,2025-02-14,-0.09860562097810541,0.9494936831145433,0.45,0.55,0.91240288759127,40,-0.10000000000000003
