post_id,comment_content,comment_like,comment_date,comment_time,sub_comment
726,一样，无脑唱空。业绩不好已经是明牌,0,2025-03-01,12:15,0
726,扯淡的理由，4000万算个毛啊，去年业绩能代表今年,0,2025-03-01,09:01,0
726,我查了，没中几个标，都是些小标,0,2025-03-01,10:56,1
726,这是今年的订单。不是去年的，孩子,0,2025-03-01,09:32,1
726,不怕不怕 有富爸爸 这点不算啥,0,2025-03-01,06:50,0
726,关门大吉,0,2025-03-01,03:42,0
728,小心很久补，如果总下跌能熬的住吗，后悔死了昨天收盘买的，更后悔早上没割肉,0,2025-02-28,23:10,0
728,这个太垃圾的股票,0,2025-02-28,21:53,0
731,老奶奶下楼梯，一点反抗都没还急跌？这不是阴跌么,0,2025-02-28,21:00,0
731,这是熊股。,0,2025-02-28,20:58,0
732,皮特狗只会拉黑和嘴硬,0,2025-02-28,21:31,0
732,皮特有一天来发帖说进百利电器了,0,2025-02-28,19:31,0
732,换个地方套牢去了，皮特真是个讲究人,0,2025-02-28,19:33,1
732,无论去哪里，他这种风格赚到钱就见gui了,0,2025-02-28,19:32,1
733,不舍的下手，周一反弹再卖一层,0,2025-02-28,21:33,0
733,今天又加了一层，3层仓了，别让我加到爆仓,0,2025-02-28,19:19,0
733,别激动，哥哥，这种跌法！！,0,2025-02-28,22:29,1
733,我已经加爆仓，,0,2025-02-28,21:53,1
738,16.55,0,2025-02-28,20:31,0
739,19.5本金，什么时候回来,0,2025-02-28,20:32,0
739,我现在加仓到成本19.97.估计它退市了都没回本,0,2025-02-28,21:55,1
739,16.55,0,2025-02-28,20:32,0
739,你加仓太早了，还没回调，半仓卖，等回调差不多再进，这样爽歪歪啊,0,2025-02-28,20:13,0
739,看月线就不用担心了,0,2025-02-28,17:35,0
739,我也是和你一样，完蛋了,0,2025-02-28,17:25,0
741,这是大盘在退潮，你以为你是谁？,0,2025-02-28,16:59,0
741,风险是涨出来的，机会是跌下来的，涨多了我提示风险你也喷,0,2025-02-28,21:13,1
741,说的是科技股，你扯8+1干嘛呢？,0,2025-02-28,20:06,1
742,兄弟这股还有救么,0,2025-02-28,15:39,0
742,跌下来当然有救了,0,2025-02-28,15:52,1
743,亏麻了,0,2025-02-28,17:25,0
743,西飞什么时候能有行情,0,2025-02-28,17:17,0
743,快了，周线cci都超跌了,0,2025-02-28,17:30,1
743,不好说，要是大盘连续跌可能会有资金介入军工和农业票,0,2025-02-28,17:22,1
743,西飞是啥？,0,2025-02-28,16:49,0
743,中航西飞,0,2025-02-28,17:14,1
743,几年都翻不了身,0,2025-02-28,16:48,0
743,你个倒霉蛋你自己倒霉就好,0,2025-02-28,17:14,1
743,我都两个月没看它了，盈利6个点变成亏7个点,0,2025-02-28,15:40,0
743,西飞这一波也算防守成功,0,2025-02-28,16:11,1
743,锁一年也没希望,0,2025-02-28,15:23,0
751,别装似啊孙子 @说什么好啊啊啊啊,0,2025-03-04,10:10,0
751,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0,2025-03-04,09:52,0
751,完美逃过,0,2025-02-28,15:04,0
751,孙子你全价4万就跪下叫唤两声，爷爷给你喂骨头吃 @说什么好啊啊啊啊,0,2025-02-28,14:53,0
751,哈哈哈哈哈哈哈哈哈孙子去看看电科绿盟，套四你这全价4万的出省 @说什么好啊啊啊啊,0,2025-02-28,14:51,0
756,别装4啊孙子 @说什么好啊啊啊啊,0,2025-03-04,10:10,0
756,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 @说什么好啊啊啊啊 叫唤啊孙子,1,2025-03-04,10:06,0
756,哈哈哈哈哈哈，怎么样，耳光啪啪响,0,2025-02-28,14:15,0
759,能到20不错了,0,2025-02-28,14:41,0
759,废喽，一般这玩意拐头向下的话，就跟4000+了一样,0,2025-02-28,14:35,0
759,一定会叠穿5000多手的托单,0,2025-02-28,14:33,0
759,看好，2025能到30,0,2025-02-28,14:28,0
759,说了今天五个点的,0,2025-02-28,14:26,0
759,估计悬,0,2025-02-28,14:11,0
764,这玩意就是,0,2025-02-28,16:33,0
764,都说了这股移动增发价14.5左右买才不会被套,0,2025-02-28,15:53,0
764,梭哈,0,2025-02-28,15:02,0
764,叫你们进货了，不要信，16.75以下去建仓,1,2025-02-28,13:47,0
764,不懂是什么意思 能不能请专家做个解释呢,1,2025-02-28,13:34,0
768,这个票不行,0,2025-02-28,13:11,0
770,低于17.2才是,0,2025-02-28,12:53,0
771,依照我对这个股的了解，很赞同你的说法，这已经第三次了。,0,2025-02-28,13:16,0
772,老师你不是空仓吗,0,2025-02-28,12:37,0
772,我还有啤酒，白酒，证券呢,0,2025-02-28,12:57,1
777,13块不重仓 笑死了,0,2025-02-28,12:04,0
782,格局放大点，，15.3会到,0,2025-02-28,11:27,0
782,就怕跌起来没完没了，我已经经历两次了,0,2025-02-28,11:17,0
782,17.21破了就不好搞了,0,2025-02-28,11:08,0
782,17必破,0,2025-02-28,11:08,0
782,已经破了 下一支撑是多少呀,0,2025-02-28,11:05,0
786,操盘手会努力对倒折腾下来的决心和实力非常大，投资者耐心等待低吸机会才是王道。,0,2025-02-28,11:16,0
786,嗯 仓位才一成。希望主力给机会,1,2025-02-28,10:56,0
790,又说15买入，现在就买啦,0,2025-02-28,15:51,0
790,你吹的电科网安已经涨停了，快去解套,0,2025-02-28,14:53,0
790,皮燕哥今天又涨婷婷了？,1,2025-02-28,13:55,0
790,应该还要跌两天,0,2025-02-28,10:50,0
790,有什么内部消息吗？不过从技术层面看，确实可以买一些了,0,2025-02-28,10:46,0
790,就你这脑袋瓜也会看技术？,0,2025-02-28,10:53,1
792,巴菲特天天发消息吗,0,2025-02-28,10:34,0
793,这叫跌破吗？强支撑，好不好？,0,2025-02-28,10:47,0
795,走成这样板块回调你一次都不落下,0,2025-02-28,10:29,0
797,怕啥 主力都在里面套着呢,0,2025-02-28,11:05,0
797,会跌到13,0,2025-02-28,10:54,0
797,谢谢吉言，16块以下我必定打满仓位,0,2025-02-28,11:33,1
797,10年,0,2025-02-28,10:48,0
797,下半年吧,1,2025-02-28,10:35,0
797,下周上20块,1,2025-02-28,10:33,0
797,五年,0,2025-02-28,10:31,0
797,要等,2,2025-02-28,10:29,0
797,按照此股以往的尿性，难,0,2025-02-28,10:24,0
