post_title,post_view,comment_num,post_url,post_date,post_time,post_author
$华发股份(SH600325)$,165,1,"https://guba.eastmoney.com/news,600325,1525668199.html",2025-03-09,16:49,依如即旺
“好房子”龙头非华发莫属！,134,0,"https://guba.eastmoney.com/news,600325,1525666636.html",2025-03-09,16:28,依如即旺
应该要起跳了,144,1,"https://guba.eastmoney.com/news,600325,1525661841.html",2025-03-09,15:19,活力的华婕
华发股份本周融资净买入3448.87万元，居房地产开发板块第二,82,0,"https://guba.eastmoney.com/news,600325,1525659541.html",2025-03-09,15:07,大眼看两融
越来越恰到好处躁动中,123,0,"https://guba.eastmoney.com/news,600325,1525653987.html",2025-03-09,14:01,歌射啦
这个股已经没戏了都破位了，劝各位好自为之吧，而且完全没有人气,184,0,"https://guba.eastmoney.com/news,600325,1525570092.html",2025-03-08,10:48,鹏城战士
资讯华发股份：融资净买入1366.99万元，融资余额7.8亿元（03-07）,305,1,"https://guba.eastmoney.com/news,600325,1525552721.html",2025-03-08,07:31,华发股份资讯
珠海拟收购商品住房转保障房：珠海市近日发布通知，明确提出将“收购已建成未出售商品,592,3,"https://guba.eastmoney.com/news,600325,1525546872.html",2025-03-08,05:01,大A一叶舟
我的6.9呀何时再见？…,179,1,"https://guba.eastmoney.com/news,600325,1525460557.html",2025-03-07,17:22,高效的庄古力娜扎
今天开始正式躺平，仓位已补满，4月份见,150,0,"https://guba.eastmoney.com/news,600325,1525421490.html",2025-03-07,15:27,一箭寒芒戮九州
去年说要争进世界500强，现在连珠海500强可能要进不了！！,167,1,"https://guba.eastmoney.com/news,600325,1525403377.html",2025-03-07,14:56,股友Hr8UjE
公司市值连爆雷的金地都不如，那只能说明它可能藏着更大的雷。从股价市值高于滨江，到,400,3,"https://guba.eastmoney.com/news,600325,1525389664.html",2025-03-07,14:45,华乐大神
全国70城房价指数数据明显好转，房价更加趋稳的城市明显增多。房地产回稳趋势明显。,178,2,"https://guba.eastmoney.com/news,600325,1525353883.html",2025-03-07,14:16,一江向西流
近期商品房交易量、交易价格、房地产贷款等多项指标指向房地产市场活跃度上升。,218,1,"https://guba.eastmoney.com/news,600325,1525352977.html",2025-03-07,14:15,一江向西流
大盘要调整了，赶紧跑,133,0,"https://guba.eastmoney.com/news,600325,1525350097.html",2025-03-07,14:12,鹏城战士
这是啥公司呢真是大写的服,127,0,"https://guba.eastmoney.com/news,600325,1525343454.html",2025-03-07,14:07,高抛低吸波段操作
操,125,0,"https://guba.eastmoney.com/news,600325,1525322301.html",2025-03-07,13:48,有幽默感的薛渝7
又要开始涨的没跌的多了,143,1,"https://guba.eastmoney.com/news,600325,1525319848.html",2025-03-07,13:47,股友100e698a56
主力压盘清洗动摇分子，逢低买入，只买不卖！,143,0,"https://guba.eastmoney.com/news,600325,1525306058.html",2025-03-07,13:37,东财网友7675513694262078
老登三件套，地产白酒和银行,126,0,"https://guba.eastmoney.com/news,600325,1525288274.html",2025-03-07,13:21,股友056Y5G1697
这啥情况，一跌大跌，主力当个人,123,0,"https://guba.eastmoney.com/news,600325,1525266214.html",2025-03-07,13:00,星宇蛋糕
5.67，哪天上7元啊,175,3,"https://guba.eastmoney.com/news,600325,1525245096.html",2025-03-07,11:51,股友09727XT802
超越滨江是早晚的事！,139,1,"https://guba.eastmoney.com/news,600325,1525243930.html",2025-03-07,11:48,依如即旺
2月份华发零回购，看来对于现在的价格，公司觉得偏高，从目前这个月看来，全是超大单,302,3,"https://guba.eastmoney.com/news,600325,1525212381.html",2025-03-07,11:11,基民g92T565279
怎么现在都是狗拖在哔哔呢，全是滨江的狗，你主人给你们多少狗粮？,97,0,"https://guba.eastmoney.com/news,600325,1525203952.html",2025-03-07,11:04,灵活的管理员
有米加仓，没有躺平，,88,0,"https://guba.eastmoney.com/news,600325,1525201880.html",2025-03-07,11:02,来晚了走早了
对比与滨江的股价，很容易就知道哪个企业管理层水平牛，哪个企业管理层水平怂！所以说,129,0,"https://guba.eastmoney.com/news,600325,1525195104.html",2025-03-07,10:57,财神天天照顾我
给滨江提鞋都不配了,84,1,"https://guba.eastmoney.com/news,600325,1525178205.html",2025-03-07,10:44,专买跌停股不追高
大股东再不回购，估计要被割韭菜了。,136,4,"https://guba.eastmoney.com/news,600325,1525141525.html",2025-03-07,10:19,富贵高雅地伯南
发发发,78,0,"https://guba.eastmoney.com/news,600325,1525131270.html",2025-03-07,10:12,云起998
冰江-2直接红了,56,0,"https://guba.eastmoney.com/news,600325,1525116876.html",2025-03-07,10:04,豪放不羁的竹喧4
看看滨江集团,54,0,"https://guba.eastmoney.com/news,600325,1525106374.html",2025-03-07,09:58,赶不走的小伞
5.66加成反仓,61,1,"https://guba.eastmoney.com/news,600325,1525078319.html",2025-03-07,09:45,一箭寒芒戮九州
大单压盘，下跌就是机会，,65,2,"https://guba.eastmoney.com/news,600325,1525065924.html",2025-03-07,09:40,来晚了走早了
有子弹加仓，没有躺平.，,45,0,"https://guba.eastmoney.com/news,600325,1525043336.html",2025-03-07,09:31,来晚了走早了
周一没走，一周白玩,54,0,"https://guba.eastmoney.com/news,600325,1525012173.html",2025-03-07,08:28,豪放不羁的竹喧4
资讯华发股份：融资净偿还965.91万元，融资余额7.66亿元（03-06）,74,0,"https://guba.eastmoney.com/news,600325,1525003658.html",2025-03-07,07:29,华发股份资讯
为什么这么大的利好消息，竟然没有被发现，而且这次两会强调要发展新型房地产，华发股,993,6,"https://guba.eastmoney.com/news,600325,1524980779.html",2025-03-06,23:28,股友f350u38928
主力，当个人吧，7块那会横盘那么久，套了多少人，滨江都回去了,130,0,"https://guba.eastmoney.com/news,600325,1524960122.html",2025-03-06,21:38,豪放不羁的竹喧4
6块上不去，玩毛。,105,1,"https://guba.eastmoney.com/news,600325,1524950960.html",2025-03-06,20:57,东方财大涨
怎么没业绩预告？？？？,101,0,"https://guba.eastmoney.com/news,600325,1524943749.html",2025-03-06,20:26,绿地高升
资讯响应房地产要“稳”的政策 华发股份助力行业高质量发展,1255,8,"https://guba.eastmoney.com/news,600325,1524938051.html",2025-03-06,20:01,华发股份资讯
拜拜了，再也不见，碰啥也不能碰地产，5.8清仓了，历史的教训可不能忘记,178,4,"https://guba.eastmoney.com/news,600325,1524895064.html",2025-03-06,16:59,股票阎罗
今年是“好房子”首次写入政府工作报告。报告称，适应人民群众高品质居住需要，完善标,160,1,"https://guba.eastmoney.com/news,600325,1524877973.html",2025-03-06,16:05,一江向西流
按照政府工作报告的部署，“持续用力推动房地产市场止跌回稳”的基调不变，2025年,116,0,"https://guba.eastmoney.com/news,600325,1524877659.html",2025-03-06,16:04,一江向西流
没有故事可讲的股票很容易出事故,89,0,"https://guba.eastmoney.com/news,600325,1524871959.html",2025-03-06,15:46,豪放不羁的竹喧4
老梗庄,94,2,"https://guba.eastmoney.com/news,600325,1524819462.html",2025-03-06,14:35,股友TImLPq
从没当过龙头，唉,76,1,"https://guba.eastmoney.com/news,600325,1524811189.html",2025-03-06,14:29,豪放不羁的竹喧4
现在卖了的，肯定会拍肿大腿！,109,1,"https://guba.eastmoney.com/news,600325,1524767504.html",2025-03-06,13:50,送来安康2333
今天早上平盘全仓吃货，锁仓,83,0,"https://guba.eastmoney.com/news,600325,1524764315.html",2025-03-06,13:48,随心所欲R
快点拉吧，几个月了一动不动的,124,4,"https://guba.eastmoney.com/news,600325,1524717386.html",2025-03-06,13:11,星宇蛋糕
资金全跑科技股那边去了，我的房地产看都不看一眼全是量化,71,0,"https://guba.eastmoney.com/news,600325,1524666653.html",2025-03-06,11:26,不认输的小强
