post_title,post_view,comment_num,post_url,post_date,post_time,post_author
啥时候可以在等一个大利空，大家都跑了。估计才是涨的时候。,171,0,"https://guba.eastmoney.com/news,000725,1525624958.html",2025-03-09,01:19,港霞壕燕
后续铠钛矿光伏用在汽车上才是正解,451,5,"https://guba.eastmoney.com/news,000725,1525623436.html",2025-03-09,00:27,京东方庄家是韭菜
钙钛矿光伏手机，这要是其它股又涨停,311,4,"https://guba.eastmoney.com/news,000725,1525622506.html",2025-03-09,00:05,喜欢晴天
京东方A：好饭不怕晚,265,1,"https://guba.eastmoney.com/news,000725,1525621741.html",2025-03-08,23:49,诚信价值投机
今天点开K线一看：呀！这票最近可以啊，涨幅不错啊！再仔细一瞅：乖乖的！原来开的是,292,0,"https://guba.eastmoney.com/news,000725,1525615919.html",2025-03-08,22:12,善解人意的游晨光
还没退市,180,0,"https://guba.eastmoney.com/news,000725,1525612110.html",2025-03-08,21:15,股友xVrXvd
不飞则已一飞冲天不鸣则已一鸣惊人,258,1,"https://guba.eastmoney.com/news,000725,1525611604.html",2025-03-08,21:07,湖天桥张学友
部分京东方换成京北方以后已经升了22%了,244,1,"https://guba.eastmoney.com/news,000725,1525603143.html",2025-03-08,18:53,舞靓夜5707
京东方改名为惊西方估计能涨到20元。,214,1,"https://guba.eastmoney.com/news,000725,1525586899.html",2025-03-08,14:42,勇敢的邱徐佳蕾
钙钛矿光伏应用在电子产品上是不是新的市场趋势？？,367,2,"https://guba.eastmoney.com/news,000725,1525584544.html",2025-03-08,14:04,股市永远不缺赚钱机会
关税手段将是川普未来四年的常规操作,183,0,"https://guba.eastmoney.com/news,000725,1525583374.html",2025-03-08,13:50,股亦有道耶
我大A核心资产“京东方们”将是这轮轰轰烈烈的“国运牛”之中流砥柱。,359,1,"https://guba.eastmoney.com/news,000725,1525580861.html",2025-03-08,13:12,缘来如慈BOE1000B
这支三无产品，无主力，无庄家，无机构。全是小散韮菜们自愉自乐,186,0,"https://guba.eastmoney.com/news,000725,1525579175.html",2025-03-08,12:46,n400513240180686
这个股为什么这么垃圾啊。不是说价值投资吗？哪怕是亏损企业也不至于这么垃圾啊,196,0,"https://guba.eastmoney.com/news,000725,1525577706.html",2025-03-08,12:22,股友hmMmMj
酒香也怕巷子深，看看雷军多会营销,184,0,"https://guba.eastmoney.com/news,000725,1525576949.html",2025-03-08,12:11,喜欢晴天
下周很关键,252,1,"https://guba.eastmoney.com/news,000725,1525568266.html",2025-03-08,10:26,黄国东论市
非常赞同景林高云程：找到并持有中国的“MCGF10（MakeChinaGreat,570,1,"https://guba.eastmoney.com/news,000725,1525567250.html",2025-03-08,10:15,布丁的味道
虽是全球领先，仍是重大利空，至少跌3个点,293,0,"https://guba.eastmoney.com/news,000725,1525536881.html",2025-03-07,23:55,金木水814
京东方钙钛矿光伏手机来了！狗东在科技创新上还是有些货的，只不过股价就不要指望了,1193,7,"https://guba.eastmoney.com/news,000725,1525534881.html",2025-03-07,23:36,n182813566603840
持仓1475天了记得7.65盈利没走一直套着，外面都涨上天了，一直坚持实在看不到,407,2,"https://guba.eastmoney.com/news,000725,1525518434.html",2025-03-07,21:44,股友tg2mSa
资讯京东方A大宗交易成交30.00万股 成交额132.60万元,2003,11,"https://guba.eastmoney.com/news,000725,1525474762.html",2025-03-07,18:14,京东方A资讯
京东方就不是一个考虑股民感受的公司，打压股价就是陈炎顺亲手做的所以股民一定用自己,255,0,"https://guba.eastmoney.com/news,000725,1525472264.html",2025-03-07,18:03,用心的程澜浩
路漫漫其修远兮。,137,0,"https://guba.eastmoney.com/news,000725,1525469190.html",2025-03-07,17:52,横盘进行中
路漫漫其修远。,132,0,"https://guba.eastmoney.com/news,000725,1525469145.html",2025-03-07,17:52,横盘进行中
快跑哇机构前两天便宜不买非要今天买，,192,0,"https://guba.eastmoney.com/news,000725,1525464878.html",2025-03-07,17:37,多财为富地火舞
无论从哪个方面看，京东方乃我大A“gamestop”第一股，恳请“机构”绕道。,252,0,"https://guba.eastmoney.com/news,000725,1525453920.html",2025-03-07,17:00,缘来如慈BOE1000B
资讯大宗交易：机构账户买入京东方A132.6万元（03-07）,1005,6,"https://guba.eastmoney.com/news,000725,1525443174.html",2025-03-07,16:27,京东方A资讯
宁波富达迅速上车,185,1,"https://guba.eastmoney.com/news,000725,1525440589.html",2025-03-07,16:19,惬意的文亚特
我还赚点。犹就是在九阳里赔太多了。加仓加了两年一路下跌！,183,0,"https://guba.eastmoney.com/news,000725,1525432542.html",2025-03-07,15:55,股友N8y7151687
昨天等于白涨了,134,0,"https://guba.eastmoney.com/news,000725,1525426657.html",2025-03-07,15:40,股友5n257916z1
京东方A3.10看涨！,494,2,"https://guba.eastmoney.com/news,000725,1525409084.html",2025-03-07,15:02,九九长线金
拉成这样又不动？收最低点腿打断,158,0,"https://guba.eastmoney.com/news,000725,1525399084.html",2025-03-07,14:53,股友txyAzb
这货纵横二级市场二十多年，从来都没把投资者当人,197,1,"https://guba.eastmoney.com/news,000725,1525399036.html",2025-03-07,14:53,圈钱股京东方
下周一488瑟瑟发抖ing。,209,2,"https://guba.eastmoney.com/news,000725,1525396319.html",2025-03-07,14:50,缘来如慈BOE1000B
京东方股价被字母拖住了。,183,1,"https://guba.eastmoney.com/news,000725,1525389603.html",2025-03-07,14:44,股友89g3093C65
好失望，持股一个月了拉3分跌5分1毛的气死了,158,0,"https://guba.eastmoney.com/news,000725,1525387859.html",2025-03-07,14:43,股友东方红
事实证明绿色盘是骗不出多少筹码的。,172,0,"https://guba.eastmoney.com/news,000725,1525360387.html",2025-03-07,14:22,缘来如慈BOE1000B
我2分就T,127,1,"https://guba.eastmoney.com/news,000725,1525359602.html",2025-03-07,14:21,赚得太少不卖
京东方的韭菜庄您们今天太不给力了,182,0,"https://guba.eastmoney.com/news,000725,1525345960.html",2025-03-07,14:09,京东方庄家是韭菜
都让套多久了，说说看,241,3,"https://guba.eastmoney.com/news,000725,1525336221.html",2025-03-07,14:01,海洋ZA
能T就T，四分就T，就等年报了，2026看到8，从2019年7块没卖，一直持有到,357,4,"https://guba.eastmoney.com/news,000725,1525324441.html",2025-03-07,13:50,JeromeHZ
这股真稳,110,0,"https://guba.eastmoney.com/news,000725,1525321153.html",2025-03-07,13:47,拉萨东环大道
唯一的办法做T,167,3,"https://guba.eastmoney.com/news,000725,1525318757.html",2025-03-07,13:46,五泉山水
感觉要拉涨停了啊！,195,6,"https://guba.eastmoney.com/news,000725,1525301959.html",2025-03-07,13:33,股友80938z91L9
我要钱找老：,110,0,"https://guba.eastmoney.com/news,000725,1525298881.html",2025-03-07,13:30,股友ofSpMn
穷庄长期做T赚点小钱，机构量化融券长期做空！要涨真难！！,180,1,"https://guba.eastmoney.com/news,000725,1525280592.html",2025-03-07,13:14,股友56068x7E55愚仁
大家都说科技股牛市。现在已经是普遍牛市了。什么房地产、白酒、光伏、锂电池。通通给,166,0,"https://guba.eastmoney.com/news,000725,1525277647.html",2025-03-07,13:11,股友txyAzb
就这点量也来骗筹码，赶紧拉,174,0,"https://guba.eastmoney.com/news,000725,1525274354.html",2025-03-07,13:08,招财生财de祖千秋
超级大盘，就值1、2块钱的股票，,193,1,"https://guba.eastmoney.com/news,000725,1525259736.html",2025-03-07,12:52,tony300
这位置让我咋卖，死拿，看主力怎么办,177,0,"https://guba.eastmoney.com/news,000725,1525252415.html",2025-03-07,12:18,日进钵满的卡卡西
不务正业的股票还是抛了吧,180,0,"https://guba.eastmoney.com/news,000725,1525250288.html",2025-03-07,12:09,股友30Q131Y963
一堆烂泥,112,0,"https://guba.eastmoney.com/news,000725,1525244162.html",2025-03-07,11:49,n400513240180686
我在京东方A成功的避开了牛市。快点膜拜我吧！,173,0,"https://guba.eastmoney.com/news,000725,1525241504.html",2025-03-07,11:41,平等的柳全
洗呀洗T呀T哈哈快乐无极限,176,0,"https://guba.eastmoney.com/news,000725,1525240443.html",2025-03-07,11:39,湖天桥张学友
只要是华为手机供应链的又又又又又是直线拉升。不要问为什么。问就是在风口。背靠华为,300,1,"https://guba.eastmoney.com/news,000725,1525238352.html",2025-03-07,11:34,股友txyAzb
真的心累。华为一出新机。就是这些供应商轮流干涨停。唯独落下京东方A。一次不跟。真,424,4,"https://guba.eastmoney.com/news,000725,1525236356.html",2025-03-07,11:31,股友txyAzb
这个股很神秘,132,2,"https://guba.eastmoney.com/news,000725,1525233035.html",2025-03-07,11:27,股友86u5785X22
散户大本营都在天天T,168,1,"https://guba.eastmoney.com/news,000725,1525226586.html",2025-03-07,11:21,上港集团印钞机
昨天对京东方来说就已经算是大涨了，今天跌很正常,171,1,"https://guba.eastmoney.com/news,000725,1525225510.html",2025-03-07,11:21,赚钱就撤底线保本
Tcl概念股！,107,0,"https://guba.eastmoney.com/news,000725,1525214673.html",2025-03-07,11:12,海海人生
