board_code,industry,stock_count,avg_price,avg_volume,avg_pct_change,avg_turnover,max_price,min_price,volatility
801050,有色金属,15,17.091555555555555,705521.3148148148,0.03585185185185185,1.593888888888889,36.89,3.2,1.6972246688295418
801080,电子,14,93.74515873015872,696167.0992063492,0.32904761904761903,3.151071428571429,468.0,4.31,3.4689265888741856
801120,食品饮料,15,142.5277037037037,133686.61851851852,0.20929629629629629,0.9247037037037037,1500.79,11.26,1.5266789359888928
801150,医药生物,16,57.44211805555556,229553.90972222222,0.3340972222222222,1.5686805555555554,261.8,12.42,2.5097604347810285
801180,房地产,11,6.972373737373737,923634.9141414141,0.24181818181818182,1.7355050505050504,24.15,1.82,2.426475735442892
801730,电气设备,11,77.12691919191919,460370.94444444444,0.48065656565656567,2.0383838383838384,383.0,8.5,2.2781774426357444
801750,计算机,14,65.76452380952381,1206499.9682539683,0.9934126984126984,6.1931746031746036,393.09,7.84,4.5851103490174365
801780,银行,15,9.602925925925925,1270384.9,-0.07596296296296297,0.3960370370370371,42.38,2.86,0.9368846176169444
