stock_code,date,avg_score,sentiment_std,positive_ratio,negative_ratio,avg_intensity,comment_count,sentiment_net
1979,2025-02-01,-0.22277682208839586,0.6955981121473693,0.47058823529411764,0.5294117647058824,0.651079364340095,17,-0.05882352941176472
1979,2025-02-02,-0.31211729321096626,0.6339382298095682,0.2857142857142857,0.7142857142857143,0.6537156251392194,14,-0.4285714285714286
1979,2025-02-03,-0.7818264774978161,0.09719592581378181,0.0,1.0,0.7818264774978161,4,-1.0
1979,2025-02-04,0.1685204249806702,0.6472923353517231,0.5833333333333334,0.4166666666666667,0.6061074465202788,24,0.16666666666666669
1979,2025-02-05,-0.22615119085401672,0.6815541984990825,0.36401673640167365,0.6359832635983264,0.6859081053334799,239,-0.2719665271966527
1979,2025-02-06,-0.34235662359156105,0.6446852878215285,0.2932330827067669,0.706766917293233,0.6935151900563922,266,-0.41353383458646614
1979,2025-02-07,-0.23402945024880972,0.6740100208392377,0.3522012578616352,0.6477987421383647,0.6714542401052496,159,-0.29559748427672955
1979,2025-02-08,0.1828515719283711,0.6858012695291513,0.6363636363636364,0.36363636363636365,0.6618618314916437,11,0.2727272727272727
1979,2025-02-09,0.20057346113026142,0.6969527384375122,0.625,0.375,0.6692365971393883,16,0.25
1979,2025-02-10,-0.24286093766352645,0.6532736742957805,0.3472222222222222,0.6527777777777778,0.6566225180264424,216,-0.3055555555555556
1979,2025-02-11,-0.24647159728385676,0.6495740829222166,0.369727047146402,0.630272952853598,0.6521531984986502,403,-0.260545905707196
1979,2025-02-12,-0.20925014533828357,0.6556493087570255,0.37106017191977075,0.6289398280802292,0.6493670301389131,698,-0.25787965616045844
1979,2025-02-13,-0.2208904501896868,0.6497645511396164,0.35693215339233036,0.6430678466076696,0.6427803125814878,339,-0.2861356932153392
1979,2025-02-14,-0.1916316249012168,0.663226868028939,0.38562091503267976,0.6143790849673203,0.6517322659492493,306,-0.22875816993464054
1979,2025-02-15,0.07517672397873619,0.5950135084743061,0.5454545454545454,0.45454545454545453,0.5430061595909523,33,0.09090909090909088
1979,2025-02-16,0.030169961930707444,0.6977297357925035,0.5116279069767442,0.4883720930232558,0.6636556828784388,43,0.023255813953488413
1979,2025-02-17,-0.07822993607857288,0.6755581650343684,0.44871794871794873,0.5512820512820513,0.630149690577617,156,-0.10256410256410259
1979,2025-02-18,-0.2804005420090499,0.6400729469258203,0.33195020746887965,0.6680497925311203,0.6529163957971508,241,-0.33609958506224064
1979,2025-02-19,-0.34173402849811807,0.6227659864314614,0.2974910394265233,0.7025089605734767,0.6716493780200626,279,-0.4050179211469534
1979,2025-02-20,-0.3224141552796883,0.6053037249680063,0.3154981549815498,0.6845018450184502,0.6391311723505219,542,-0.3690036900369004
1979,2025-02-21,-0.27173336133098414,0.6291731752995644,0.33659491193737767,0.6634050880626223,0.639288914544825,511,-0.32681017612524466
1979,2025-02-22,-0.2739458611688098,0.6460686869922522,0.35135135135135137,0.6486486486486487,0.6504270047754854,74,-0.2972972972972973
1979,2025-02-23,-0.19812600239358766,0.6902933533926247,0.3939393939393939,0.6060606060606061,0.6879426010630347,99,-0.21212121212121215
1979,2025-02-24,-0.03456963252808366,0.6851883805822414,0.47767857142857145,0.5223214285714286,0.6403728249549333,224,-0.04464285714285715
1979,2025-02-25,-0.14820103964635303,0.6829223366674035,0.4142857142857143,0.5857142857142857,0.6586469822696277,70,-0.17142857142857143
1979,2025-02-26,-0.2183583868030883,0.6685909969473078,0.36075949367088606,0.6392405063291139,0.6687180690608824,158,-0.27848101265822783
1979,2025-02-27,0.14056386542506516,0.6760487473173897,0.6041666666666666,0.3958333333333333,0.6511675666552037,144,0.20833333333333331
1979,2025-02-28,0.005974996454861702,0.669831923258115,0.49489795918367346,0.5051020408163265,0.626268778072328,196,-0.010204081632653017
2,2025-02-01,-0.18615417546696134,0.6624567311803791,0.37777777777777777,0.6222222222222222,0.6379000604980521,90,-0.24444444444444446
2,2025-02-02,-0.06971699738405585,0.6766002092061689,0.43902439024390244,0.5609756097560976,0.6362353296783881,123,-0.12195121951219517
2,2025-02-03,-0.2744543079200179,0.653513907541211,0.31627906976744186,0.6837209302325581,0.6788425567018431,215,-0.36744186046511623
2,2025-02-04,-0.1441947492542413,0.6992330754978856,0.4056603773584906,0.5943396226415094,0.6792188622936044,212,-0.18867924528301883
2,2025-02-05,-0.19051446235830366,0.655579362705099,0.37089871611982883,0.6291012838801712,0.6411702894099514,701,-0.25820256776034234
2,2025-02-06,-0.1366599313553097,0.6877494017580719,0.42330097087378643,0.5766990291262136,0.6643106239513286,515,-0.1533980582524272
2,2025-02-07,0.003007749481314033,0.6923414609773801,0.5088757396449705,0.4911242603550296,0.6483972970638755,507,0.017751479289940864
2,2025-02-08,-0.2510327583111321,0.6219325177442032,0.34196891191709844,0.6580310880829016,0.6306795456055841,193,-0.3160621761658031
2,2025-02-09,-0.01920360607285816,0.7023912146994906,0.5,0.5,0.6606989644512714,166,0.0
2,2025-02-10,-0.023743533314936022,0.6788950730042567,0.48381294964028776,0.5161870503597122,0.6349377798506146,556,-0.03237410071942448
2,2025-02-11,-0.1402661437260323,0.6844970237772221,0.4163934426229508,0.5836065573770491,0.6590219582934849,610,-0.16721311475409834
2,2025-02-12,-0.015893649277610673,0.6770198327101281,0.4971131639722864,0.5028868360277137,0.6353114652178545,1732,-0.005773672055427281
2,2025-02-13,-0.02909944519251928,0.6774880749495944,0.4834996162701458,0.5165003837298542,0.635677413444563,1303,-0.03300076745970837
