post_title,post_view,comment_num,post_url,post_date,post_time,post_author
记录一下,348,0,"https://guba.eastmoney.com/news,605179,1525665287.html",2025-03-09,16:10,每天只看下跌
中国银行本周融资净偿还2676.47万元，居银行板块第八,34,0,"https://guba.eastmoney.com/news,601988,1525658450.html",2025-03-09,15:05,大眼看两融
钱刚存进银行就被转走了600多万。还敢存银行吗？,129,0,"https://guba.eastmoney.com/news,601988,1525650563.html",2025-03-09,13:02,量化的克星
银行股套不死人银行股即便买了被套，也套不死人。1.用分红寻低复投，既增加了｛可以,229,3,"https://guba.eastmoney.com/news,601988,1525647255.html",2025-03-09,12:01,中行农行股东
国际影响中国银行是否支持国际影响动画片哪吒票房数据继续升到200亿？,123,0,"https://guba.eastmoney.com/news,601988,1525639684.html",2025-03-09,10:24,魂断蓝桥一地鸡毛
烽火台已搭好，高处不胜寒！,137,2,"https://guba.eastmoney.com/news,601988,1525635892.html",2025-03-09,09:29,拂水轻风慰心尘
银行一直降低成本不是办法，降低利率就不会有人存钱到银行了，银行就成了无源之水，得,229,5,"https://guba.eastmoney.com/news,601988,1525626879.html",2025-03-09,03:35,金田人心
银行一直降低成本不是办法，降低利率就不会有人存钱到银行了，银行就成了无源之水，得,277,0,"https://guba.eastmoney.com/news,601988,1525606727.html",2025-03-08,19:55,金田人心
长期持有中行股票为国护盘不动摇，定期去中行省级分行实地调研，利用好中行金融混业经,237,0,"https://guba.eastmoney.com/news,601988,1525601878.html",2025-03-08,18:31,渌口陈洋
资讯本周再添13家！格力电器等多股披露回购增持再贷款计划 相关A股名单一览,1.1万,19,"https://guba.eastmoney.com/news,000651,1525600358.html",2025-03-08,18:06,格力电器资讯
资讯中国银行：融资净买入454.12万元，融资余额12.23亿元（03-07）,48,0,"https://guba.eastmoney.com/news,601988,1525553629.html",2025-03-08,07:38,中国银行资讯
资讯押注新兴产业、未来产业 银行加大信贷投放,531,1,"https://guba.eastmoney.com/news,601398,1525544025.html",2025-03-08,02:42,工商银行资讯
资讯“一增一减”精准施策 监管着力化解民企融资难,487,0,"https://guba.eastmoney.com/news,601398,1525543829.html",2025-03-08,02:32,工商银行资讯
资讯银行春招火热开启，这类人才受青睐,1257,0,"https://guba.eastmoney.com/news,hk03988,1525530471.html",2025-03-07,23:02,中国银行资讯
涨一天，跌两天，又回到了原地址？,162,0,"https://guba.eastmoney.com/news,601988,1525494635.html",2025-03-07,19:37,开放地小新
中国银行股票画横线，短线勿进！,155,1,"https://guba.eastmoney.com/news,601988,1525449206.html",2025-03-07,16:45,时髦得艾格
真的服了，连你都背刺我,139,0,"https://guba.eastmoney.com/news,601988,1525385624.html",2025-03-07,14:41,晴屿晴空
银行趋势怎么还不垮? 指标顶背离都N多次了,210,2,"https://guba.eastmoney.com/news,601988,1525346702.html",2025-03-07,14:09,萌萌的兔兔
请问有没有知道港股分红的扣税制度跟A股一样吗？,217,6,"https://guba.eastmoney.com/news,601988,1525309098.html",2025-03-07,13:39,天天闲散的人
方正电机，市值低散户少必翻倍，才30多亿市值的机器人电机，闭着眼买,149,1,"https://guba.eastmoney.com/news,601988,1525249523.html",2025-03-07,12:06,股友29PI919618
散户筹码超60％，都是一样的一路跌，然后就是横盘5.6年，然后开始新行情，就是所,153,2,"https://guba.eastmoney.com/news,601988,1525193043.html",2025-03-07,10:55,股友29PI919618
创业板分时图用低点连线11:30时点昨日收盘价成了支撑线。,81,0,"https://guba.eastmoney.com/news,601988,1525162549.html",2025-03-07,10:33,落山看海
哦吼加高了，还说做个t,84,0,"https://guba.eastmoney.com/news,601988,1525156891.html",2025-03-07,10:29,股友0Ly5593072
创业板分时图有了一个低点和3个高点连线压力线向上刺破现象。高点、低点用水平线框架,70,0,"https://guba.eastmoney.com/news,601988,1525142043.html",2025-03-07,10:19,落山看海
银行在公司没有暴雷前，以为躺着赚钱，公司暴雷后，发现连本金都已打水漂，如众多给恒,200,0,"https://guba.eastmoney.com/news,601988,1525128133.html",2025-03-07,10:10,火眼金睛看市
跑，落袋，银行抱团见顶，布局超跌绩优中小盘，远离银行板块这些板块无量新高，抱团派,412,4,"https://guba.eastmoney.com/news,601988,1525122721.html",2025-03-07,10:07,老亨出手
资讯中国银行推出“万千百亿”惠民行动,160,0,"https://guba.eastmoney.com/news,hk03988,1525013937.html",2025-03-07,08:39,中国银行资讯
资讯打造科技金融矩阵！全国人大代表，中国银行党委书记、董事长葛海蛟：为强国建设添翼赋能,280,0,"https://guba.eastmoney.com/news,hk03988,1525007140.html",2025-03-07,07:52,中国银行资讯
资讯中国银行：连续6日融资净偿还累计5723.58万元（03-06）,57,0,"https://guba.eastmoney.com/news,601988,1525006846.html",2025-03-07,07:49,中国银行资讯
资讯两会观察｜5000亿元！特别国债注资国有行 释放哪些信号？,4095,2,"https://guba.eastmoney.com/news,601398,1525000840.html",2025-03-07,06:59,工商银行资讯
昨夜美股三大股指齐跌，中国金龙指数收跌，今天外面一定是泪流满面。想想：还是在中国,105,0,"https://guba.eastmoney.com/news,601988,1524996842.html",2025-03-07,05:52,慢慢来很快
资讯全国人大代表，中国银行党委书记、董事长葛海蛟： 锚定科技金融坐标 为强国建设添翼赋能,357,0,"https://guba.eastmoney.com/news,hk03988,1524995466.html",2025-03-07,05:07,中国银行资讯
资讯两会释放消费贷市场新机！走访：利率低至2字头 最高贷百万,677,1,"https://guba.eastmoney.com/news,600000,1524980959.html",2025-03-06,23:29,浦发银行资讯
资讯专访中国银行原副行长王永利：货币政策存在宽松空间 具体实施需要相机行事,348,1,"https://guba.eastmoney.com/news,601988,1524968498.html",2025-03-06,22:20,中国银行资讯
