post_id,comment_content,comment_like,comment_date,comment_time,sub_comment
581,应该解雇多余的员工,0,2025-03-01,14:26,0
581,不满意，有本事别干,0,2025-03-01,13:32,0
581,比寒王强百倍，没人吹捧也只能坐冷板凳,0,2025-03-01,06:55,0
583,到5月再来看看，3和4月炒房地产和基建，煤炭,0,2025-03-01,17:31,0
584,死骗子,0,2025-02-28,21:20,0
588,我身边给别人提供担保的，最后都被抄家了，成为了限高者,1,2025-02-28,20:46,0
588,你身边是国内500强吗？,0,2025-02-28,21:35,1
588,抓紧把回购信息发布了，发这些有啥用,0,2025-02-28,18:40,0
588,海康最多 4 月份必将起飞,0,2025-02-28,20:30,1
588,没有利他利空，这一轮调整 差不多了，毕竟不是题材机器人,0,2025-02-28,19:39,1
589,向下空间没多少,0,2025-02-28,17:58,0
589,29以下再进,0,2025-02-28,18:40,1
589,等破30的时候，你在问啥时候解套！,0,2025-02-28,17:51,0
590,苏宁电器长期亏损,0,2025-02-28,19:55,0
590,苏宁是被坑的,0,2025-02-28,18:48,0
592,海康最新产品割韭菜收割机。,0,2025-02-28,17:50,0
592,人工智能,0,2025-02-28,17:11,0
594,退市了怎么办？,1,2025-02-28,18:12,0
594,央企模范生，退市,1,2025-03-02,19:35,1
594,赶快清仓 卸载炒股软件,1,2025-02-28,20:47,1
596,活干成这样还叫福利差，投资人亏损找谁呀,0,2025-03-01,13:39,0
596,一个月28000元还少活该被炒,0,2025-03-01,09:45,0
596,,0,2025-03-01,00:34,0
596,员工都二三万工资一个月，龙头诲康厉害了，要飚涨了,0,2025-02-28,23:49,0
596,以后就用机器人好了。,0,2025-02-28,23:33,0
596,各行业都在降薪渡难关，降薪后肯定社保基数就低了，这没有什么大惊小怪的！,2,2025-02-28,22:01,0
596,三千亿市值的国企，对不起人民,0,2025-02-28,20:24,0
596,现在都在降薪，很正常，不舒服可以离职的，后面想进来的人很多,1,2025-02-28,20:19,0
596,补贴和绩效也想要计入社保，真实的奇葩！,0,2025-02-28,20:03,0
596,要大涨了,0,2025-02-28,19:39,0
596,真踏马的坏透了，这个平台软件,0,2025-02-28,17:54,0
596,管理层是真笨，全部按规矩来，降薪不就行了,0,2025-02-28,17:47,0
596,一个月一万多工资还哇哇个屁,1,2025-02-28,17:47,0
596,是2万多,0,2025-02-28,23:01,1
596,现在公积金补了，每月杭州顶格，但是年终奖却降到19年的一半了,0,2025-02-28,17:21,0
596,开始唱空了，大家可以慢慢加仓了，年报后加仓,1,2025-02-28,17:15,0
596,本来是给员工避税的福利，正常,0,2025-02-28,16:52,0
596,使劲唱空,0,2025-02-28,16:12,0
596,废话,0,2025-02-28,15:58,0
596,利润增长了，一句话，其他都是废话,0,2025-02-28,15:55,0
596,社保基数本就是每年7月份根据上年收入作为基数调整，这有啥呢,2,2025-02-28,15:51,0
596,笑死了，下周一跌停,0,2025-02-28,15:36,0
