post_title,post_view,comment_num,post_url,post_date,post_time,post_author
浦发银行本周融资净偿还1850.47万元，居银行板块第十一,30,0,"https://guba.eastmoney.com/news,600000,1525660720.html",2025-03-09,15:09,大眼看两融
最,110,0,"https://guba.eastmoney.com/news,600000,1525654047.html",2025-03-09,14:02,万事成章地诸葛亮
银行真稳,111,0,"https://guba.eastmoney.com/news,600000,1525652574.html",2025-03-09,13:36,悟道养家777
银行好,141,0,"https://guba.eastmoney.com/news,600000,1525629395.html",2025-03-09,07:18,股友698955h2X5
资讯打“骨折”甩卖！银行加速转让这类资产,1.3万,35,"https://guba.eastmoney.com/news,hk03328,1525617004.html",2025-03-08,22:29,交通银行资讯
通过今天取款，评价一下浦发银行。坐标深圳南山科技园，今天想上柜员机取点钱，搜了一,281,0,"https://guba.eastmoney.com/news,600000,1525591686.html",2025-03-08,15:53,n1396019920692b6
资讯浦发银行：融资净偿还41.7万元，融资余额22.04亿元（03-07）,56,0,"https://guba.eastmoney.com/news,600000,1525552353.html",2025-03-08,07:28,浦发银行资讯
资讯浦发停发十余款联名信用卡！分析称行业“断舍离”仍将持续,351,0,"https://guba.eastmoney.com/news,600000,1525509804.html",2025-03-07,20:55,浦发银行资讯
资讯产业资本最新动态曝光！中国巨石、浦发银行净增持居前,2192,5,"https://guba.eastmoney.com/news,600176,1525488799.html",2025-03-07,19:12,中国巨石资讯
大股东再不增持，可转债550亿就该还啦！核心资本金补充不上，赔了夫人又折兵,231,1,"https://guba.eastmoney.com/news,600000,1525401222.html",2025-03-07,14:54,股友JZ7gpL
资讯浦发银行副行长张健获批兼任董事会秘书 刚获选浦银安盛基金董事长,190,1,"https://guba.eastmoney.com/news,600000,1525289874.html",2025-03-07,13:22,浦发银行资讯
上海是量化大本营,82,0,"https://guba.eastmoney.com/news,600000,1525153867.html",2025-03-07,10:27,A永升7021
【浦发银行董事会秘书张健任职资格获批】,89,0,"https://guba.eastmoney.com/news,600000,1525139352.html",2025-03-07,10:17,IPO参考
落袋，跑，跑，银行抱团见顶，远离银行板块这些无量新高，抱团派发明显,292,2,"https://guba.eastmoney.com/news,601009,1525092128.html",2025-03-07,09:51,老亨出手
资讯浦发银行：融资净买入1608.82万元，融资余额22.04亿元（03-06）,60,0,"https://guba.eastmoney.com/news,600000,1525004968.html",2025-03-07,07:38,浦发银行资讯
资讯两会释放消费贷市场新机！走访：利率低至2字头 最高贷百万,679,1,"https://guba.eastmoney.com/news,600000,1524980959.html",2025-03-06,23:29,浦发银行资讯
资讯浦发银行董事会秘书张健任职资格获核准,140,0,"https://guba.eastmoney.com/news,600000,1524943505.html",2025-03-06,20:25,浦发银行资讯
资讯浦发银行董事会秘书张健任职资格获批,125,0,"https://guba.eastmoney.com/news,600000,1524923493.html",2025-03-06,18:57,浦发银行资讯
公告浦发银行:上海浦东发展银行股份有限公司关于董事会秘书任职资格获核准的公告,77,0,"https://guba.eastmoney.com/news,600000,1524913070.html",2025-03-06,18:10,浦发银行资讯
是不是开始向下砸了,129,1,"https://guba.eastmoney.com/news,600000,1524895301.html",2025-03-06,16:59,细心的木子新18
