post_title,post_view,comment_num,post_url,post_date,post_time,post_author
散户一下少了那么多厉害.一个月走了3分之1,74,0,"https://guba.eastmoney.com/news,002371,1525643533.html",2025-03-09,11:02,长红20点
$酒鬼酒(SZ000799)$$太极实业(SH600667)$$北方华创(SZ0,181,0,"https://guba.eastmoney.com/news,000799,1525637018.html",2025-03-09,09:47,湛江国联水产
它是不是把芯源微收购了？？,249,2,"https://guba.eastmoney.com/news,002371,1525625435.html",2025-03-09,01:41,大发如意得任我行
这个时候入手觉得怎么样,191,0,"https://guba.eastmoney.com/news,002371,1525614718.html",2025-03-08,21:55,股友19075H3t50
未来这家公司如果市值达到十万亿，一点都不要觉得惊讶,269,3,"https://guba.eastmoney.com/news,002371,1525609795.html",2025-03-08,20:42,吸踩有度上升有序
一个字跑！缺口必补,232,5,"https://guba.eastmoney.com/news,002371,1525580773.html",2025-03-08,13:11,股友9qtuiN
主要是先进制程扩产,212,1,"https://guba.eastmoney.com/news,002371,1525560482.html",2025-03-08,08:55,逍遥足球
北方华创今年应该有翻倍空间,242,2,"https://guba.eastmoney.com/news,002371,1525555133.html",2025-03-08,07:54,远山淡影1
化工板块中聚酯树脂概念股光华股份和神剑股份双双涨停。中化国际不愧为央企龙头，两耳,215,0,"https://guba.eastmoney.com/news,002371,1525547745.html",2025-03-08,05:26,稽山土
又是整数，有强迫症,186,0,"https://guba.eastmoney.com/news,002371,1525517093.html",2025-03-07,21:36,糖心大富士
下周创新高，拭目以待,467,4,"https://guba.eastmoney.com/news,002371,1525500189.html",2025-03-07,20:04,新时代的老牛
资讯深沪北百元股数量达96只，电子行业占比最高,622,0,"https://guba.eastmoney.com/news,688256,1525464873.html",2025-03-07,17:37,寒武纪-U资讯
华创总是逢缺必补。得小心,135,0,"https://guba.eastmoney.com/news,002371,1525281277.html",2025-03-07,13:15,淡定的小萝卜
来捷昌驱动玩,128,0,"https://guba.eastmoney.com/news,002371,1525255386.html",2025-03-07,12:31,公主给你买糖
恒生科技！真硬！,126,0,"https://guba.eastmoney.com/news,002371,1525253819.html",2025-03-07,12:24,A股辣子鸡
顶背离，下午暴跌，，，,274,3,"https://guba.eastmoney.com/news,002371,1525251416.html",2025-03-07,12:14,比亚滴滴倒霹雳
我是看着北方华刨年平均30%增长速度买入的，拿你3年,172,1,"https://guba.eastmoney.com/news,002371,1525199746.html",2025-03-07,11:00,股友xHhgGC
量，量，量，稳住就行,112,0,"https://guba.eastmoney.com/news,002371,1525180503.html",2025-03-07,10:46,心在宸博士
这么硬？,163,2,"https://guba.eastmoney.com/news,002371,1525175923.html",2025-03-07,10:43,A股辣子鸡
这才是龙头,85,0,"https://guba.eastmoney.com/news,002371,1525173628.html",2025-03-07,10:41,A股不值长线投资
半小时内不涨，今天没戏了，说明今天想要走慢牛压盘，长期来看，这轮半导体行情将以破,206,2,"https://guba.eastmoney.com/news,002371,1525120866.html",2025-03-07,10:06,别出心裁的朗姆酒
今天跌三个点，让我参与一下。,58,0,"https://guba.eastmoney.com/news,002371,1525102749.html",2025-03-07,09:56,NB_格者
昨天刷到一堆提示风险的，慌忙卖掉，今天华创这不依然强劲么！,206,5,"https://guba.eastmoney.com/news,002371,1525089793.html",2025-03-07,09:50,跟上节奏High
今天将以北方华创新高收尾，行情推到顶点，下周调整,73,0,"https://guba.eastmoney.com/news,002371,1525077621.html",2025-03-07,09:45,别出心裁的朗姆酒
447.5-452？,47,0,"https://guba.eastmoney.com/news,002371,1525060492.html",2025-03-07,09:37,行云886
冲一波让我跑，别套我，,225,4,"https://guba.eastmoney.com/news,002371,1525024559.html",2025-03-07,09:17,比亚滴滴倒霹雳
钴两周涨50%，其实也还还在10年价格的大底部，刚果期望的底部应该在30-40之,735,2,"https://guba.eastmoney.com/news,603799,1525020308.html",2025-03-07,09:06,洗洗睡
资讯北方华创：融资净偿还7923.47万元，融资余额21.79亿元（03-06）,78,0,"https://guba.eastmoney.com/news,002371,1525019073.html",2025-03-07,09:03,北方华创资讯
华创是全球排名第六半导体设备企业,250,1,"https://guba.eastmoney.com/news,002371,1524979049.html",2025-03-06,23:16,谦虚的幽若想12
这股有希望成为今年的千元股。,151,0,"https://guba.eastmoney.com/news,002371,1524963608.html",2025-03-06,21:55,远山淡影1
资讯多家公司去年营收利润双增 半导体设备股今年有看点？,6501,11,"https://guba.eastmoney.com/news,688012,1524945595.html",2025-03-06,20:35,中微公司资讯
今天8个多点买了1500股，希望明天拉高就出来，太恐怖了,470,8,"https://guba.eastmoney.com/news,002371,1524938811.html",2025-03-06,20:05,薛丽娜
上次470元处没有走，这次感觉比上次强，但是决定还是走，北方华创过500元很轻松,595,4,"https://guba.eastmoney.com/news,002371,1524935061.html",2025-03-06,19:48,决战秋名山
看看明天能不能破新高,117,0,"https://guba.eastmoney.com/news,002371,1524933030.html",2025-03-06,19:39,尘封千年
694，为什么不是946,129,1,"https://guba.eastmoney.com/news,002371,1524914150.html",2025-03-06,18:15,domination
资讯重磅信号释放！A股、港股联袂大涨,4047,1,"https://guba.eastmoney.com/news,hk82318,1524911275.html",2025-03-06,18:03,中国平安-R资讯
资讯深沪北百元股排行榜,2912,2,"https://guba.eastmoney.com/news,301608,1524911277.html",2025-03-06,18:03,博实结资讯
小作文一发，今天早盘冲高又可以套一波人，这涨得够跌好几天了，另外这票主力一定有强,240,2,"https://guba.eastmoney.com/news,002371,1524864628.html",2025-03-06,15:27,股友kDwwbE
你要说没被控盘吧，我都不好意思解释了，这收盘价，牛,478,4,"https://guba.eastmoney.com/news,002371,1524863072.html",2025-03-06,15:23,活力的耿亚特1
钱难赚，消费能力下降，AI产品卖给谁？,135,3,"https://guba.eastmoney.com/news,002371,1524842931.html",2025-03-06,14:54,博观而约取222
机构睡着了吧？嗨！下班了,82,0,"https://guba.eastmoney.com/news,002371,1524813308.html",2025-03-06,14:30,谎言终结者R
我里吗就不走，必须看到底牌,148,2,"https://guba.eastmoney.com/news,002371,1524790316.html",2025-03-06,14:11,GGYYZTB
控的死死的就这样了,89,0,"https://guba.eastmoney.com/news,002371,1524774501.html",2025-03-06,13:57,准择时勇势稳重仓
芯源微给了大家预期,510,4,"https://guba.eastmoney.com/news,002371,1524771345.html",2025-03-06,13:54,没啥可以说的拉
危险快跑，明天就更低价了,95,0,"https://guba.eastmoney.com/news,002371,1524755641.html",2025-03-06,13:41,股友8303H217a2
今天涨停收市,132,2,"https://guba.eastmoney.com/news,002371,1524751355.html",2025-03-06,13:38,矛昵称
有今天打板进的吗？,238,3,"https://guba.eastmoney.com/news,002371,1524737176.html",2025-03-06,13:26,股友Hi30932821
模拟仓225的成本买了50万，实仓乱买，亏的一塌糊涂,120,1,"https://guba.eastmoney.com/news,002371,1524724708.html",2025-03-06,13:17,欧力给giao
这个价格可是昨天最后一个小时买着最舒服的价格，让我给蒙对了,328,3,"https://guba.eastmoney.com/news,002371,1524724288.html",2025-03-06,13:16,厚道的韭菜渣
芯源微和北方华创的业务有多大的互补有没有收购的潜力或者必要性啊,488,4,"https://guba.eastmoney.com/news,002371,1524716892.html",2025-03-06,13:11,怀有感恩之心
下午怎么看，铁铁们,129,2,"https://guba.eastmoney.com/news,002371,1524697836.html",2025-03-06,12:56,一念天堂666
