post_id,comment_content,comment_like,comment_date,comment_time,sub_comment
265,融创也拉升了,0,2025-03-01,10:10,0
265,年报前多半是震荡为主了,0,2025-02-28,23:49,0
265,不看业绩看啥？政策的目的还不是稳市场稳价格,0,2025-03-04,14:02,1
265,房地产看业绩？玩呢？,0,2025-03-01,20:26,1
265,也是万科集团高开五个点啊,0,2025-02-28,23:30,0
267,1月15.6万平，销售单价大幅改善,0,2025-03-01,10:14,0
269,回过头来看，金地策略还是没问题的，21.22.23年房价下跌初期库存快速出清并减少拿地开发，后面库存少了自然销量没了，现在逐步回暖才开始拿地。同样老牌民企不像万科那样需要别人救还是有两把刷子的。,1,2025-03-03,09:10,0
269,是的,0,2025-03-03,09:24,1
270,周五刚进来，下周金地带我一起飞,0,2025-03-01,08:42,0
270,周一必须起飞,0,2025-02-28,23:05,0
271,蛇口0.8的净值,0,2025-02-28,20:59,0
271,现在趋势最好的保利和招商，我要不是金地还亏着，看好地产也是首选保利和招商，起码下跌分险下，上涨也不怕踏空。,1,2025-03-01,11:00,1
271,确实，谁让人家后台硬，金地也不错，混改里第一个困境反转,0,2025-03-01,10:47,1
272,和前几次上涨不同的是，现在房产市场是真的开始升温，量价齐升，很快会有一波快速放量上涨，尤其是新房，三四年开工基本绝迹，加上刚需、投资性需求因降价而抑制，都将报复性反弹，新房很快会一扫而光,0,2025-03-01,21:45,0
272,国家意志不是谁能抵挡的，坚定看好金地,1,2025-03-01,19:37,0
272,,0,2025-03-01,21:00,1
274,今天不是大盘拉胯地产绝对不会被砸,0,2025-02-28,21:02,0
274,有同感,0,2025-02-28,19:45,0
276,"我要不追高这个月20，多个点了，
还是改不了追高的毛病，
因为追高只有10，个点的收益，还是在没买科技股的无情况下，不如你，也还凑合吧，",0,2025-02-28,15:42,0
277,但愿这波和滨江一样,1,2025-02-28,15:28,0
277,,0,2025-02-28,20:13,1
277,先不要许愿,0,2025-02-28,19:55,1
279,可惜可惜，站山顶了,0,2025-02-28,14:54,0
283,想什么，一季报，年报会很惊喜,0,2025-02-28,14:58,0
283,今天看五粮液，早上2个多点，下午硬生生的拉成负数，金地也是一样,0,2025-02-28,17:39,1
283,已经知道年报预亏了，房地产不看业绩看的是政策,0,2025-02-28,15:11,1
287,看成15万了,0,2025-02-28,15:03,0
287,哈哈，等6月。就是15万了,0,2025-02-28,15:08,1
292,如果地产崩盘，你小子第一时间破产，连饭都吃不上，睡大街！,0,2025-02-28,13:21,0
292,远点走 不送,0,2025-02-28,13:05,0
298,会,0,2025-02-28,10:40,0
298,没政策，站不上去,0,2025-02-28,10:28,0
299,感谢刚刚这下，出了半仓,0,2025-02-28,14:11,0
299,鲨币,0,2025-02-28,13:54,0
299,鲨币,0,2025-02-28,10:27,0
299,玛,0,2025-02-28,13:49,1
299,尼,0,2025-02-28,13:48,1
300,你踏空了,0,2025-02-28,10:42,0
301,你应该成本在6左右，放心今年看的到7-8但是不是现在,0,2025-02-28,12:11,0
301,一起卖出，祝金地早点破4！,0,2025-02-28,10:17,0
304,加油砸，砸到我满意了，我把手里的电力清了加你,0,2025-02-28,13:13,0
304,不错哟,0,2025-02-28,11:32,0
304,还有质疑声,0,2025-02-28,11:41,1
304,去看看今天大脚早上的预判帖再来喷，灯塔一样，没有给你们马后炮吧,0,2025-02-28,11:14,0
304,天花板级的做T预判，也有人喷,0,2025-02-28,10:44,0
304,4.7你就不用做梦了。5月会到。拿着吧，最近不要来回窜了。容易飞。,0,2025-02-28,10:14,0
304,有病,1,2025-02-28,10:06,0
304,这一大早的，酒也喝了，药也吃了，煤飞色舞随时可能嗨起来，农林再跟上，妥妥的割大科技呀,0,2025-02-28,09:59,0
304,这股主力是一秒哥,0,2025-02-28,09:55,0
305,反向指标，不值一提,0,2025-02-28,10:03,0
306,万华化工的龙头，稳健，看好你！,0,2025-02-28,22:43,0
306,000926,0,2025-02-28,21:47,0
306,万华上100只是时间问题,0,2025-02-28,19:41,0
306,金地集团上涨到几元？,0,2025-02-28,17:28,0
306,2元,0,2025-03-01,14:34,1
306,劵商想让散户接盘,0,2025-02-28,11:00,0
